id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author
6805	7906		Apanteles arene			Nixon, 1973	34839	3c	species		accepted	47811	2015-04-29		
6808	7909		Apanteles bicolor			(Song & Chen, 2004)	34839	1a	species		accepted	47811	2015-04-29		
6810	7911		Apanteles britannicus			Wilkinson, 1941	34839	3c	species		accepted	47811	2015-04-29		
6812	7913		Apanteles candidatus			(Haliday, 1834)	34839	1a	species		accepted	47811	2015-04-29		
6819	7920		Apanteles dilectus			(Haliday, 1834)	34839	1a	species		accepted	47811	2015-04-29		
6820	7921		Apanteles dorsalis			(Spinola, 1808)	34839	3c	species		accepted	47811	2015-04-29		
6823	7924		Apanteles faucula			Nixon, 1972	34839	3c	species		accepted	47811	2015-04-29		
6824	7925		Apanteles gielisi			Van Achterberg, 2002	34839	1a	species		accepted	47811	2015-04-29		
6827	7928		Apanteles imperator			Wilkinson, 1939	34839	1a	species		accepted	47811	2015-04-29		
6840	7941		Apanteles phaetusa			Nixon, 1973	34839	1a	species		accepted	47811	2015-04-29		
6841	7942		Apanteles princeps			Wilkinson, 1941	34839	3c	species		accepted	47811	2015-04-29		
6846	7947		Apanteles sicarius			Marshall, 1885	34839	1a	species		accepted	47811	2015-04-29		
6854	7955		Apanteles xanthostigma			(Haliday, 1834)	34839	1a	species		accepted	47811	2015-04-29		
6893	63783		Meleagris gallopavo f. domestica						forma		accepted		2015-04-29		
6951	8050		Blacus exilis			(Nees, 1811)	34855	1a	species		accepted	47827	2015-04-29		
6953	8052		Blacus hastatus			Haliday, 1835	34855	1a	species		accepted	47827	2015-04-29		
6954	8053		Blacus humilis			(Nees, 1811)	34855	1a	species		accepted	47827	2015-04-29		
6958	8057		Blacus mamillanus			Ruthe, 1861	34855	1a	species		accepted	47827	2015-04-29		
6960	8059		Blacus nixoni			Haeselbarth, 1973	34855	1a	species		accepted	47827	2015-04-29		
6964	8063		Blacus ruficornis			(Nees, 1811)	34855	1a	species		accepted	47827	2015-04-29		
7027	8126		Cenocoelius analis			(Nees, 1834)	34858	1a	species		accepted	47830	2015-04-29		
7110	8207		Chremylus elaphus			Haliday, 1833	34866	1a	species		accepted	47838	2015-04-29		
7180	8275		Cyanopterus konovii			(Marshall, 1897)	34878	1a	species		accepted	47850	2015-04-29		
7198	8293		Dapsilarthra florimela			(Haliday, 1838)	34880	1a	species		accepted	47852	2015-04-29		
7201	8295		Dendrosoter protuberans			(Nees, 1834)	34881	1a	species		accepted	47853	2015-04-29		
7236	8329		Diospilus abietis			(Ratzeburg, 1844)	34892	3c	species		accepted	47864	2015-04-29		
7237	8330		Diospilus affinis			(Wesmael, 1835)	34892	1a	species		accepted	47864	2015-04-29		
7238	8331		Diospilus capito			(Nees, 1834)	34892	1a	species		accepted	47864	2015-04-29		
7245	8338		Diospilus robustus			Reinhard, 1862	34892	3c	species		accepted	47864	2015-04-29		
7249	8342		Dyscoletes lancifer			(Haliday, 1837)	34894	1a	species		accepted	47866	2015-04-29		
7250	8343		Dyscritulus planiceps			(Marshall, 1896)	34895	1a	species		accepted	47867	2015-04-29		
7257	8350		Ephedrus brevis			Stelfox, 1941	34899	1a	species		accepted	47871	2015-04-29		
7262	8355		Ephedrus niger			Gautier, Bonnamour & Gaumont, 1929	34899	1a	species		accepted	47871	2015-04-29		
7263	8356		Ephedrus persicae		zwarte kortstaartluis	Froggatt, 1904	34899	1a	species		accepted	47871	2015-04-29		
7264	8357		Ephedrus plagiator			(Nees, 1811)	34899	1a	species		accepted	47871	2015-04-29		
7318	8411		Homolobus discolor			(Wesmael, 1835)	34916	1a	species		accepted	47888	2015-04-29		
7341	8434		Lysiphlebus confusus			Tremblay & Eady, 1978	34930	3c	species		accepted	47902	2015-04-29		
7342	8435		Lysiphlebus fabarum			(Marshall, 1896)	34930	1a	species		accepted	47902	2015-04-29		
7362	8482		Microgaster alebion			Nixon, 1968	34935	3c	species		accepted	47907	2015-04-29		
7393	8485		Microgaster australis			Thomson, 1895	34935	1a	species		accepted	47907	2015-04-29		
7396	8488		Microgaster fischeri			Papp, 1960	34935	3c	species		accepted	47907	2015-04-29		
7397	8489		Microgaster fulvicrus			Thomson, 1895	34935	3c	species		accepted	47907	2015-04-29		
7403	8495		Microgaster polita			Marshall, 1885	34935	3c	species		accepted	47907	2015-04-29		
7404	8496		Microgaster postica			Nees, 1834	34935	1a	species		accepted	47907	2015-04-29		
7446	8538		Misaphidus heraclei			(Haliday, 1833)	34939	1a	species		accepted	47911	2015-04-29		
7500	8591		Orthostigma longicubitale			Königsmann, 1969	34947	3c	species		accepted	47919	2015-04-29		
7501	8592		Orthostigma lucidum			Königsmann, 1969	34947	3c	species		accepted	47919	2015-04-29		
7504	8595		Orthostigma pumila			(Nees, 1834)	34947	1a	species		accepted	47919	2015-04-29		
7518	8609		Pentapleura fuliginosa			(Haliday, 1838)	34953	3c	species		accepted	47925	2015-04-29		
7519	8610		Pentapleura pumilio			(Nees, 1812)	34953	1a	species		accepted	47925	2015-04-29		
7539	8630		Phaedrotoma crassicrus			(Thomson, 1895)	34956	3c	species		accepted	47928	2015-04-29		
7545	8636		Phaedrotoma pulchriceps			(Szépligeti, 1898)	34956	1a	species		accepted	47928	2015-04-29		
7546	8637		Phaedrotoma reconditor			(Wesmael, 1835)	34956	1a	species		accepted	47928	2015-04-29		
7632	8723		Psyttalia carinata			(Thomson, 1895)	34968	3c	species		accepted	47940	2015-04-29		
7638	8729		Rhysipolis hariolator			(Haliday, 1836)	34970	1a	species		accepted	47942	2015-04-29		
7658	8749		Spathius curvicaudis			Ratzeburg, 1844	34979	1a	species		accepted	47951	2015-04-29		
7693	8784		Trachyusa aurora			(Haliday, 1838)	34990	1a	species		accepted	47962	2015-04-29		
7761	8852		Cimbex connatus			(Schrank, 1776)	35007	0a	species		accepted	47979	2015-04-29		
7762	8853		Cimbex fagi			Zaddach, 1863	35007	0a	species		accepted	47979	2015-04-29		
7791	8886		Gasteruption pedemontanum			(Tournier, 1877)	35021	1a	species		accepted	47993	2015-04-29		
7812	8907		Acrotomus lucidulus			(Gravenhorst, 1829)	35033	1a	species		accepted	48005	2015-04-29		
7813	8908		Acrotomus succinctus			(Gravenhorst, 1829)	35033	1a	species		accepted	48005	2015-04-29		
7894	8989		Aptesis orbitalis			(Thomson, 1883)	35059	1a	species		accepted	48031	2015-04-29		
7916	9011		Atractodes vicinus			Förster, 1876	35063	1a	species		accepted	48035	2015-04-29		
7921	9016		Banchus hastator			(Fabricius, 1793)	35067	1a	species		accepted	48038	2015-04-29		
7923	9018		Banchus pictus			Fabricius, 1798	35067	1a	species		accepted	48038	2015-04-29		
7924	9019		Banchus volutatorius			(Linnaeus, 1758)	35067	1a	species		accepted	48038	2015-04-29		
7947	9042		Barylypa insidiator			(Förster, 1878)	35071	1a	species		accepted	48042	2015-04-29		
7952	9047		Bathythrix aerea			(Gravenhorst, 1829)	35074	1a	species		accepted	48045	2015-04-29		
7956	9051		Bathythrix fragilis			(Gravenhorst, 1829)	35074	1a	species		accepted	48045	2015-04-29		
7960	9055		Bathythrix thomsoni			(Kerrich, 1942)	35074	1a	species		accepted	48045	2015-04-29		
7969	9064		Campodorus astutus			(Holmgren, 1876)	35080	1a	species		accepted	48051	2015-04-29		
7972	9067		Campodorus deletus			(Thomson, 1894)	35080	1a	species		accepted	48051	2015-04-29		
7974	9069		Campodorus elegans			(Parfitt, 1882)	35080	1a	species		accepted	48051	2015-04-29		
7976	9071		Campodorus gracilipes			(Holmgren, 1857)	35080	1a	species		accepted	48051	2015-04-29		
7981	9075		Campodorus incidens			(Thomson, 1894)	35080	1a	species		accepted	48051	2015-04-29		
7982	9076		Campodorus maculicollis			(Stephens, 1835)	35080	1a	species		accepted	48051	2015-04-29		
7985	9079		Campodorus meridionalis			(Holmgren, 1856)	35080	1a	species		accepted	48051	2015-04-29		
8014	9109		Centeterus rubiginosus			(Gmelin, 1790)	35085	1a	species		accepted	48056	2015-04-29		
8019	9114		Chasmias motatorius			(Fabricius, 1775)	35088	1a	species		accepted	48059	2015-04-29		
8021	9116		Chorinaeus cristator			(Gravenhorst, 1829)	35089	1a	species		accepted	48060	2015-04-29		
8029	9124		Coelichneumon anthrax			(Dalla Torre, 1901)	35093	1a	species		accepted	48064	2015-04-29		
8030	9125		Coelichneumon biannulatus			(Gravenhorst, 1820)	35093	1a	species		accepted	48064	2015-04-29		
8036	9130		Coelichneumon cyaniventris			(Wesmael, 1859)	35093	1a	species		accepted	48064	2015-04-29		
8048	9142		Coelichneumon ruficauda			(Wesmael, 1845)	35093	1a	species		accepted	48064	2015-04-29		
8094	9188		Cryptus inculcator			(Linnaeus, 1758)	35105	1a	species		accepted	48076	2015-04-29		
8095	9189		Cryptus leucocheir			(Ratzeburg, 1844)	35105	1a	species		accepted	48076	2015-04-29		
8096	9190		Cryptus moschator			(Fabricius, 1787)	35105	1a	species		accepted	48076	2015-04-29		
8150	9246		Delomerista mandibularis			(Gravenhorst, 1829)	35115	3c	species		accepted	48086	2015-04-29		
8198	9294		Diphyus castanopyga			(Stephens, 1835)	35127	1a	species		accepted	48098	2015-04-29		
8201	9297		Diphyus luctatorius			(Linnaeus, 1758)	35127	1a	species		accepted	48098	2015-04-29		
8202	9298		Diphyus mercatorius			(Fabricius, 1793)	35127	1a	species		accepted	48098	2015-04-29		
8203	9299		Diphyus monitorius			(Panzer, 1801)	35127	1a	species		accepted	48098	2015-04-29		
8205	9301		Diphyus palliatorius			(Gravenhorst, 1829)	35127	1a	species		accepted	48098	2015-04-29		
8305	9402		Dyspetes praerogator			(Thomson, 1883)	35134	3c	species		accepted	48105	2015-04-29		
8326	9423		Enicospilus ramidulus			(Linnaeus, 1758)	35141	1a	species		accepted	48112	2015-04-29		
8329	9426		Enicospilus undulatus			(Gravenhorst, 1829)	35141	1a	species		accepted	48112	2015-04-29		
8348	9445		Eridolius elegans			(Stephens, 1835)	35149	1a	species		accepted	48120	2015-04-29		
8361	9457		Eristicus clarigator			(Wesmael, 1845)	35151	1a	species		accepted	48122	2015-04-29		
8362	9458		Eristicus clericus			(Gravenhorst, 1829)	35151	1a	species		accepted	48122	2015-04-29		
8371	9467		Euceros pruinosus			(Gravenhorst, 1829)	35154	1a	species		accepted	48125	2015-04-29		
8372	9468		Euceros serricornis			(Haliday, 1838)	35154	1a	species		accepted	48125	2015-04-29		
8410	9506		Exyston calcaratus			Thomson, 1883	35158	1a	species		accepted	48129	2015-04-29		
8425	9521		Gelis bicolor			(Villers, 1789)	35161	1a	species		accepted	48132	2015-04-29		
8433	9529		Gregopimpla inquisitor			(Scopoli, 1763)	35167	1a	species		accepted	48138	2015-04-29		
8437	9533		Habrocampulum biguttatum			(Gravenhorst, 1829)	35170	1a	species		accepted	48141	2015-04-29		
8481	9577		Ichneumon emancipatus			Wesmael, 1845	35194	1a	species		accepted	48165	2015-04-29		
8486	9582		Ichneumon fulvicornis			Gravenhorst, 1829	35194	1a	species		accepted	48165	2015-04-29		
8511	9606		Hypsantyx lituratorius			(Linnaeus, 1761)	35192	1a	species		accepted	48163	2015-04-29		
8515	9610		Ichneumon albiger			Wesmael, 1845	35194	1a	species		accepted	48165	2015-04-29		
8516	9611		Ichneumon analis			Gravenhorst, 1829	35194	1a	species		accepted	48165	2015-04-29		
8517	9612		Ichneumon balteatus			Wesmael, 1845	35194	1a	species		accepted	48165	2015-04-29		
8519	9614		Ichneumon caloscelis			Wesmael, 1845	35194	1a	species		accepted	48165	2015-04-29		
8520	9615		Ichneumon computatorius			Müller, 1776	35194	1a	species		accepted	48165	2015-04-29		
8532	9628		Ichneumon molitorius			Linnaeus, 1761	35194	1a	species		accepted	48165	2015-04-29		
8533	9629		Ichneumon multipictus			Gravenhorst, 1820	35194	1a	species		accepted	48165	2015-04-29		
8545	9641		Ichneumon quaesitorius			Linnaeus, 1761	35194	1a	species		accepted	48165	2015-04-29		
8549	9645		Ichneumon simulans			Tischbein, 1873	35194	1a	species		accepted	48165	2015-04-29		
8550	9646		Ichneumon suspiciosus			Wesmael, 1845	35194	1a	species		accepted	48165	2015-04-29		
8553	9649		Ichneumon validicornis			Holmgren, 1864	35194	1a	species		accepted	48165	2015-04-29		
8593	9688		Lethades lapponicus			(Holmgren, 1857)	35208	1a	species		accepted	48179	2015-04-29		
8606	9701		Lissonota bilineata			Gravenhorst, 1829	35213	1a	species		accepted	48184	2015-04-29		
8617	9711		Lissonota culiciformis			Gravenhorst, 1829	35213	1a	species		accepted	48184	2015-04-29		
8619	9713		Lissonota dubia			Holmgren, 1856	35213	1a	species		accepted	48184	2015-04-29		
8624	9718		Lissonota humerella			Thomson, 1877	35213	1a	species		accepted	48184	2015-04-29		
8626	9720		Lissonota lineata			Gravenhorst, 1829	35213	1a	species		accepted	48184	2015-04-29		
8629	9723		Lissonota nitida			(Gravenhorst, 1829)	35213	1a	species		accepted	48184	2015-04-29		
8637	9731		Lissonota variabilis			Holmgren, 1860	35213	1a	species		accepted	48184	2015-04-29		
8638	9732		Lissonota versicolor			Holmgren, 1860	35213	1a	species		accepted	48184	2015-04-29		
8662	9755		Melanichneumon designatorius			(Linnaeus, 1758)	35224	1a	species		accepted	48195	2015-04-29		
8753	9844		Neorhacodes enslini			(Ruschka, 1922)	35240	1a	species		accepted	48211	2015-04-29		
8761	9852		Netelia fuscicornis			(Holmgren, 1860)	35243	1a	species		accepted	48214	2015-04-29		
8774	9865		Netelia virgata			(Geoffroy, 1785)	35243	1a	species		accepted	48214	2015-04-29		
8816	9909		Orthocentrus attenuatus			Holmgren, 1858	35260	1a	species		accepted	48231	2015-04-29		
8818	9911		Orthocentrus fulvipes			Gravenhorst, 1829	35260	1a	species		accepted	48231	2015-04-29		
8825	9918		Orthopelma mediator			(Thunberg, 1824)	35262	1a	species		accepted	48233	2015-04-29		
8842	9935		Parmortha parvula			(Gravenhorst, 1829)	35271	1a	species		accepted	48242	2015-04-29		
8857	9950		Perispuda flavitarsis			(Thomson, 1893)	35274	1a	species		accepted	48245	2015-04-29		
8888	9980		Phobocampe unicincta			(Gravenhorst, 1829)	35281	1a	species		accepted	48252	2015-04-29		
8976	10069		Polyaulon paradoxus			(Zetterstedt, 1838)	35300	1a	species		accepted	48271	2015-04-29		
8992	10085		Priopoda apicaria			(Geoffroy, 1785)	35304	3b	species		accepted	48275	2015-04-29		
8997	10090		Pristomerus vulnerator			(Panzer, 1799)	35307	1a	species		accepted	48278	2015-04-29		
8999	10092		Probles microcephalus			(Gravenhorst, 1829)	35308	1a	species		accepted	48279	2015-04-29		
9003	10096		Probolus culpatorius			(Linnaeus, 1758)	35309	1a	species		accepted	48280	2015-04-29		
9010	10103		Promethes bridgmani			Fitton, 1976	35311	1a	species		accepted	48282	2015-04-29		
9026	10119		Rhinotorus alpinus			(Roman, 1909)	35321	1a	species		accepted	48292	2015-04-29		
9027	10120		Rhinotorus compactor			(Thunberg, 1824)	35321	1a	species		accepted	48292	2015-04-29		
9029	10122		Rhinotorus similis			(Brischke, 1892)	35321	1a	species		accepted	48292	2015-04-29		
9040	10133		Rhyssella approximator			(Fabricius, 1793)	35324	1a	species		accepted	48295	2015-04-29		
9094	10187		Sphecophaga vesparum			(Curtis, 1828)	35336	1a	species		accepted	48307	2015-04-29		
9105	10198		Stenobarichneumon basalis			(Perkins, 1960)	35344	1a	species		accepted	48315	2015-04-29		
9106	10199		Stenobarichneumon basiglyptus			(Kriechbaumer, 1890)	35344	1a	species		accepted	48315	2015-04-29		
9175	10269		Syzeuctus tenuifasciatus			Schmiedeknecht, 1900	35362	1a	species		accepted	48333	2015-04-29		
9182	10276		Tersilochus saltator			(Fabricius, 1781)	35365	1a	species		accepted	48336	2015-04-29		
9196	10290		Townesia tenuiventris			(Holmgren, 1860)	35372	1a	species		accepted	48343	2015-04-29		
9280	10375		Vulgichneumon bimaculatus			(Schrank, 1776)	35391	1a	species		accepted	48361	2015-04-29		
9303	10398		Zatypota discolor			(Holmgren, 1860)	35399	3c	species		accepted	48369	2015-04-29		
9358	10456		Stephanus serrator			(Fabricius, 1798)	35410	1a	species		accepted	48380	2015-04-29		
9373	10471		Allantus truncatus			(Klug, 1818)	35412	3a	species		accepted	48382	2015-04-29		
9408	10511		Athalia scutellariae			Cameron, 1880	35419	0a	species		accepted	48389	2015-04-29		
9444	21174		Leiodes furva			(Er., 1845)	37884	0a	species		accepted	50869	2015-04-29		
9495	10611		Fenusella hortulana			(Klug, 1818)	35441	0a	species		accepted	48411	2015-04-29		
9513	10630		Hoplocampa flava		gele pruimezaagwesp	(Linnaeus, 1761)	35447	0a	species		accepted	48417	2015-04-29		
9516	10633		Hoplocampa pectoralis			Thomson, 1871	35447	0a	species		accepted	48417	2015-04-29		
9543	10664		Monophadnoides rubi			(Harris, 1845)	35452	0a	species		accepted	48422	2015-04-29		
9544	10665		Monophadnoides ruficruris			(Brullé, 1832)	35452	0a	species		accepted	48422	2015-04-29		
9606	10732		Pachyprotasis variegata			(Fallén, 1808)	35459	0a	species		accepted	48429	2015-04-29		
9615	10741		Perineura rubi			(Panzer, 1805)	35464	0a	species		accepted	48434	2015-04-29		
9637	10767		Pristiphora abietina		sparrebladwesp	(Christ, 1791)	35225	0a	species		accepted	48196	2015-04-29		
9643	10774		Pristiphora confusa			Lindqvist, 1955	35225	0a	species		accepted	48196	2015-04-29		
9647	10779		Pristiphora fausta			(Hartig, 1837)	35225	0a	species		accepted	48196	2015-04-29		
9648	10781		Pristiphora geniculata		lijsterbesbladwesp	(Hartig, 1840)	35225	0a	species		accepted	48196	2015-04-29		
9650	10783		Pristiphora melanocarpa			(Hartig, 1840)	35225	0a	species		accepted	48196	2015-04-29		
9651	10784		Pristiphora mollis			(Hartig, 1837)	35225	0a	species		accepted	48196	2015-04-29		
9653	10786		Pristiphora nigriceps			(Hartig, 1840)	35225	0a	species		accepted	48196	2015-04-29		
9654	10787		Pristiphora pallidiventris			(Fallén, 1808)	35225	0a	species		accepted	48196	2015-04-29		
9817	11013		Osmia leucomelana		zwartgespoorde houtmetselbij	(Kirby, 1802)	35501	1a	species		accepted	48478	2015-04-29		
9831	11030		Sphecodes longulus		kleine spitstandbloedbij	von Hagens, 1882	35503	1a	species		accepted	48483	2015-04-29		
9845	11048		Batracobdella paludosa			(Carena)	35512	1a	species		accepted	48493	2015-04-29		
9883	11102		Diglyphus isaea			(Walker, 1838)	35541	1a	species		accepted	48522	2015-04-29		
9886	11105		Diglyphus poppoea			Walker, 1848	35541	1a	species		accepted	48522	2015-04-29		
9894	11118		Brachymeria podagrica			(Fabricius, 1787)	35545	1a	species		accepted	48526	2015-04-29		
9896	11120		Brachymeria walkeri			Dalla Torre, 1898	35545	1a	species		accepted	48526	2015-04-29		
9909	11135		Anagyrus pseudococci			(Girault, 1915)	35553	1a	species		accepted	48534	2015-04-29		
9939	11168		Echtroplexiella dunensis			(Six, 1876)	35568	1a	species		accepted	48549	2015-04-29		
9960	11192		Homalotyloidea erginus			(Walker, 1837)	35572	1a	species		accepted	48553	2015-04-29		
9961	11193		Homalotyloidea nowickyi			Hoffer, 1957	35572	1a	species		accepted	48553	2015-04-29		
9963	11195		Hoplopsis minuta			(Fabricius, 1793)	35574	1a	species		accepted	48555	2015-04-29		
9972	11205		Prionomitus mitratus			(Dalman, 1820)	35582	1a	species		accepted	48563	2015-04-29		
10004	11240		Aprostocetus aurantiacus			(Ratzeburg, 1852)	35592	1a	species		accepted	48573	2015-04-29		
10010	11246		Aprostocetus citrinus			(Foerster, 1841)	35592	1a	species		accepted	48573	2015-04-29		
10012	11248		Aprostocetus collega			(Ratzeburg, 1844)	35592	1a	species		accepted	48573	2015-04-29		
10018	11255		Aprostocetus emesa			(Walker, 1839)	35592	1a	species		accepted	48573	2015-04-29		
10021	11258		Aprostocetus epilobii			Graham, 1987	35592	1a	species		accepted	48573	2015-04-29		
