annex_code,annex_scientificName,gbif_scientificName,gbif_canonicalName,gbif_accepted_name,kingdom,phylum,order,family,genus
hab_2,Jungermannia handelii (Schiffn.) Amak.,Jungermannia handelii (Schiffner) Amak.,Jungermannia handelii,Jungermannia handelii (Schiffner) Amak.,Plantae,Marchantiophyta,Jungermanniales,Jungermanniaceae,Jungermannia
hab_2,Mannia triandra (Scop.) Grolle,Mannia triandra (Scop.) Grolle,Mannia triandra,Mannia triandra (Scop.) Grolle,Plantae,Marchantiophyta,Marchantiales,Aytoniaceae,Mannia
hab_2,Marsupella profunda Lindb.,Marsupella profunda Lindb.,Marsupella profunda,Marsupella profunda Lindb.,Plantae,Marchantiophyta,Jungermanniales,Gymnomitriaceae,Marsupella
hab_2,Meesia longiseta Hedw.,"Meesia longiseta Hedwig, 1801",Meesia longiseta,"Meesia longiseta Hedwig, 1801",Plantae,Bryophyta,Bryales,Meesiaceae,Meesia
hab_2,Ochyraea tatrensis Vana,"Ochyraea tatrensis Vána, 1986",Ochyraea tatrensis,"Ochyraea tatrensis Vána, 1986",Plantae,Bryophyta,Hypnales,Amblystegiaceae,Ochyraea
hab_2,Orthothecium lapponicum (Schimp.) C. Hartm.,"Orthothecium lapponicum C.Hartman, 1871",Orthothecium lapponicum,"Orthothecium lapponicum C.Hartman, 1871",Plantae,Bryophyta,Hypnales,Hypnaceae,Orthothecium
hab_2,Orthotrichum rogeri Brid.,"Orthotrichum rogeri Bridel, 1812",Orthotrichum rogeri,"Orthotrichum rogeri Bridel, 1812",Plantae,Bryophyta,Orthotrichales,Orthotrichaceae,Orthotrichum
hab_2,Petalophyllum ralfsii (Wils.) Nees & Gott.,Petalophyllum ralfsii (Wilson) Nees & Gottsche,Petalophyllum ralfsii,Petalophyllum ralfsii (Wilson) Nees & Gottsche,Plantae,Marchantiophyta,Fossombroniales,Petalophyllaceae,Petalophyllum
hab_2,Plagiomnium drummondii (Bruch & Schimp.) T. Kop.,"Plagiomnium drummondii T.Koponen, 1968",Plagiomnium drummondii,"Plagiomnium drummondii T.Koponen, 1968",Plantae,Bryophyta,Bryales,Mniaceae,Plagiomnium
hab_2,Riccia breidleri Jur.,Riccia breidleri Jur.,Riccia breidleri,Riccia breidleri Jur.,Plantae,Marchantiophyta,Marchantiales,Ricciaceae,Riccia
hab_2,Riella helicophylla (Bory & Mont.) Mont.,Riella helicophylla (Bory & Mont.) Mont.,Riella helicophylla,Riella helicophylla (Bory & Mont.) Mont.,Plantae,Marchantiophyta,Sphaerocarpales,Riellaceae,Riella
hab_2,Sphagnum pylaisii Brid.,Sphagnum pylaisii Brid.,Sphagnum pylaisii,"Sphagnum pylaesii Bridel, 1827",Plantae,Bryophyta,Sphagnales,Sphagnaceae,Sphagnum
hab_2,Tayloria rudolphiana (Garov) B. & S.,"Tayloria rudolphiana Bruch & W.P.Schimper, 1845",Tayloria rudolphiana,"Tayloria rudolphiana Bruch & W.P.Schimper, 1845",Plantae,Bryophyta,Funariales,Splachnaceae,Tayloria
hab_2,Tortella rigens (N. Alberts),"Tortella rigens Albertson, 1946",Tortella rigens,"Tortella rigens Albertson, 1946",Plantae,Bryophyta,Pottiales,Pottiaceae,Tortella
hab_2,Polystichum drepanum (Sw.) C. Presl.,Polystichum drepanum (Sw.) C.Presl,Polystichum drepanum,Polystichum drepanum (Sw.) C.Presl,Plantae,Tracheophyta,Polypodiales,Dryopteridaceae,Polystichum
hab_2,Isoetes azorica Durieu & Paiva ex Milde,Isoetes azorica Durieu ex Milde,Isoetes azorica,Isoetes azorica Durieu ex Milde,Plantae,Tracheophyta,Isoetales,Isoetaceae,Isoetes
hab_2,Marsilea azorica Launert & Paiva,Marsilea azorica Launert & J.Paiva,Marsilea azorica,Marsilea azorica Launert & J.Paiva,Plantae,Tracheophyta,Salviniales,Marsileaceae,Marsilea
hab_2,Caralluma burchardii N. E. Brown,Caralluma burchardii N.E.Br.,Caralluma burchardii,Ceropegia burchardii subsp. burchardii,Plantae,Tracheophyta,Gentianales,Apocynaceae,Ceropegia
hab_2,Ceropegia chrysantha Svent.,Ceropegia chrysantha Svent.,Ceropegia chrysantha,Ceropegia dichotoma subsp. krainzii (Sventenius) Bruyns,Plantae,Tracheophyta,Gentianales,Apocynaceae,Ceropegia
hab_2,Echium candicans L. fil.,Echium candicans L.f.,Echium candicans,Echium candicans L.f.,Plantae,Tracheophyta,Boraginales,Boraginaceae,Echium
hab_2,Echium gentianoides Webb & Coincy,Echium gentianoides Webb ex Coincy,Echium gentianoides,Echium gentianoides Webb ex Coincy,Plantae,Tracheophyta,Boraginales,Boraginaceae,Echium
hab_2,Myosotis azorica H.C. Watson,Myosotis azorica H.C.Watson,Myosotis azorica,Myosotis azorica H.C.Watson,Plantae,Tracheophyta,Boraginales,Boraginaceae,Myosotis
hab_2,Myosotis maritima Hochst. in Seub.,Myosotis maritima Hochst.,Myosotis maritima,Myosotis maritima Hochst. ex Seub.,Plantae,Tracheophyta,Boraginales,Boraginaceae,Myosotis
hab_2,Azorina vidalii (H.C. Watson) Feer,Azorina vidalii Feer,Azorina vidalii,Azorina vidalii Feer,Plantae,Tracheophyta,Asterales,Campanulaceae,Azorina
hab_2,Musschia wollastonii Lowe,Musschia wollastonii Lowe,Musschia wollastonii,Musschia wollastonii Lowe,Plantae,Tracheophyta,Asterales,Campanulaceae,Musschia
hab_2,Sambucus palmensis Link,Sambucus palmensis Link,Sambucus palmensis,Sambucus palmensis Link,Plantae,Tracheophyta,Dipsacales,Adoxaceae,Sambucus
hab_2,Spergularia azorica (Kindb.) Lebel,Spergularia azorica Lebel,Spergularia azorica,Spergularia azorica Lebel,Plantae,Tracheophyta,Caryophyllales,Caryophyllaceae,Spergularia
hab_2,Maytenus umbellata (R. Br.) Mabb.,Maytenus umbellata (R.Br.) D.J.Mabberley,Maytenus umbellata,Gymnosporia dryandri Masf.,Plantae,Tracheophyta,Celastrales,Celastraceae,Gymnosporia
hab_2,Beta patula Ait.,Beta patula Soland. ex Ait.,Beta patula,Beta patula Soland. ex Ait.,Plantae,Tracheophyta,Caryophyllales,Amaranthaceae,Beta
hab_2,Cistus chinamadensis Banares & Romero,Cistus chinamadensis Bañares & P.Romero,Cistus chinamadensis,Cistus chinamadensis Bañares & P.Romero,Plantae,Tracheophyta,Malvales,Cistaceae,Cistus
hab_2,Helianthemum bystropogophyllum Svent.,Helianthemum bystropogophyllum Svent.,Helianthemum bystropogophyllum,Helianthemum bystropogophyllum Svent.,Plantae,Tracheophyta,Malvales,Cistaceae,Helianthemum
hab_2,Andryala crithmifolia Ait.,Andryala crithmifolia Ait.,Andryala crithmifolia,Andryala crithmifolia Ait.,Plantae,Tracheophyta,Asterales,Asteraceae,Andryala
hab_2,Argyranthemum lidii Humphries,Argyranthemum lidii Humphries,Argyranthemum lidii,Argyranthemum lidii Humphries,Plantae,Tracheophyta,Asterales,Asteraceae,Argyranthemum
hab_2,Argyranthemum thalassophylum (Svent.) Hump.,Argyranthemum thalassophilum (Svent.) Humphries,Argyranthemum thalassophilum,Argyranthemum thalassophilum (Svent.) Humphries,Plantae,Tracheophyta,Asterales,Asteraceae,Argyranthemum
hab_2,Argyranthemum winterii (Svent.) Humphries,Argyranthemum winteri (Svent.) Humphries,Argyranthemum winteri,Argyranthemum winteri (Svent.) Humphries,Plantae,Tracheophyta,Asterales,Asteraceae,Argyranthemum
hab_2,Atractylis arbuscula Svent. & Michaelis,Atractylis arbuscula Svent. & Michaelis,Atractylis arbuscula,Atractylis arbuscula Svent. & Michaelis,Plantae,Tracheophyta,Asterales,Asteraceae,Atractylis
hab_2,Calendula maderensis DC.,Calendula maderensis DC.,Calendula maderensis,Calendula suffruticosa subsp. maderensis (DC.) Govaerts,Plantae,Tracheophyta,Asterales,Asteraceae,Calendula
hab_2,Cheirolophus duranii (Burchard) Holub,Cheirolophus duranii (Burchard) Holub,Cheirolophus duranii,Cheirolophus duranii (Burchard) Holub,Plantae,Tracheophyta,Asterales,Asteraceae,Cheirolophus
hab_2,Cheirolophus ghomerytus (Svent.) Holub,Cheirolophus ghomerythus (Svent.) Holub,Cheirolophus ghomerythus,Cheirolophus ghomerythus (Svent.) Holub,Plantae,Tracheophyta,Asterales,Asteraceae,Cheirolophus
hab_2,Cheirolophus junonianus (Svent.) Holub,Cheirolophus junonianus (Svent.) Holub,Cheirolophus junonianus,Cheirolophus junonianus (Svent.) Holub,Plantae,Tracheophyta,Asterales,Asteraceae,Cheirolophus
hab_2,Cheirolophus massonianus (Lowe) Hansen & Sund.,Cheirolophus massonianus (Lowe) A.Hansen & Sunding,Cheirolophus massonianus,Cheirolophus massonianus (Lowe) A.Hansen & Sunding,Plantae,Tracheophyta,Asterales,Asteraceae,Cheirolophus
hab_2,Cirsium latifolium Lowe,Cirsium latifolium Lowe,Cirsium latifolium,Cirsium latifolium Lowe,Plantae,Tracheophyta,Asterales,Asteraceae,Cirsium
hab_2,Helichrysum gossypinum Webb,Helichrysum gossypinum Webb,Helichrysum gossypinum,Helichrysum gossypinum Webb,Plantae,Tracheophyta,Asterales,Asteraceae,Helichrysum
hab_2,Helichrysum monogynum Burtt & Sund.,Helichrysum monogynum B.L.Burtt & Sunding,Helichrysum monogynum,Helichrysum monogynum B.L.Burtt & Sunding,Plantae,Tracheophyta,Asterales,Asteraceae,Helichrysum
hab_2,Lactuca watsoniana Trel.,Lactuca watsoniana Trel.,Lactuca watsoniana,Lactuca watsoniana Trel.,Plantae,Tracheophyta,Asterales,Asteraceae,Lactuca
hab_2,Onopordum nogalesii Svent.,Onopordum nogalesii Svent.,Onopordum nogalesii,Onopordum macracanthum Schousboe,Plantae,Tracheophyta,Asterales,Asteraceae,Onopordum
hab_2,Pericallis hadrosoma (Svent.) B. Nord.,Pericallis hadrosoma (Svent.) B.Nord.,Pericallis hadrosoma,Pericallis hadrosoma (Svent.) B.Nord.,Plantae,Tracheophyta,Asterales,Asteraceae,Pericallis
hab_2,Phagnalon benettii Lowe,Phagnalon bennettii Lowe,Phagnalon bennettii,Phagnalon saxatile subsp. saxatile,Plantae,Tracheophyta,Asterales,Asteraceae,Phagnalon
hab_2,Stemmacantha cynaroides (Chr. Son. in Buch) Ditt,Stemmacantha cynaroides (C.Smith) M.Dittrich,Stemmacantha cynaroides,Rhaponticum canariense DC.,Plantae,Tracheophyta,Asterales,Asteraceae,Rhaponticum
hab_2,Sventenia bupleuroides Font Quer,Sventenia bupleuroides Font Quer,Sventenia bupleuroides,Sonchus bupleuroides (Font Quer) N.Kilian & Greuter,Plantae,Tracheophyta,Asterales,Asteraceae,Sonchus
hab_2,Convolvulus caput-medusae Lowe,Convolvulus caput-medusae Lowe,Convolvulus caput-medusae,Convolvulus caput-medusae Lowe,Plantae,Tracheophyta,Solanales,Convolvulaceae,Convolvulus
hab_2,Convolvulus lopez-socasii Svent.,Convolvulus lopezsocasii Svent.,Convolvulus lopezsocasii,Convolvulus lopezsocasii Svent.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Convolvulus
hab_2,Convolvulus massonii A. Dietr.,Convolvulus massonii A.Dietr.,Convolvulus massonii,Convolvulus massonii A.Dietr.,Plantae,Tracheophyta,Solanales,Convolvulaceae,Convolvulus
hab_2,Aeonium saundersii Bolle,Aeonium saundersii Bolle,Aeonium saundersii,Aeonium saundersii Bolle,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Aeonium
hab_2,Aichryson dumosum (Lowe) Praeg.,Aichryson dumosum (Lowe) Praeger,Aichryson dumosum,Aichryson dumosum (Lowe) Praeger,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Aichryson
hab_2,Monanthes wildpretii Banares & Scholz,Monanthes wildpretii Bañares & S.Scholz,Monanthes wildpretii,Monanthes wildpretii Bañares & S.Scholz,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Monanthes
hab_2,Sedum brissemoretii Raymond-Hamet,Sedum brissemoretii Raym.-Hamet,Sedum brissemoretii,Sedum brissemoretii Raym.-Hamet,Plantae,Tracheophyta,Saxifragales,Crassulaceae,Sedum
hab_2,Crambe arborea Webb ex Christ,Crambe arborea Webb ex Christ,Crambe arborea,Crambe arborea Webb ex Christ,Plantae,Tracheophyta,Brassicales,Brassicaceae,Crambe
hab_2,Crambe laevigata DC. ex Christ,Crambe laevigata DC. ex Christ,Crambe laevigata,Crambe laevigata DC. ex Christ,Plantae,Tracheophyta,Brassicales,Brassicaceae,Crambe
hab_2,Crambe sventenii R. Petters ex Bramwell & Sund.,Crambe sventenii Pettersson ex Bramwell & Sunding,Crambe sventenii,Crambe sventenii Pettersson ex Bramwell & Sunding,Plantae,Tracheophyta,Brassicales,Brassicaceae,Crambe
hab_2,Parolinia schizogynoides Svent.,Parolinia schizogynoides Svent.,Parolinia schizogynoides,Parolinia schizogynoides Svent.,Plantae,Tracheophyta,Brassicales,Brassicaceae,Parolinia
hab_2,Sinapidendron rupestre (Ait.) Lowe,Sinapidendron rupestre Lowe,Sinapidendron rupestre,Sinapidendron rupestre Lowe,Plantae,Tracheophyta,Brassicales,Brassicaceae,Sinapidendron
hab_2,Carex malato-belizii Raymond,Carex malato-belizii Raymond,Carex malato-belizii,Carex lowei Bech.,Plantae,Tracheophyta,Poales,Cyperaceae,Carex
hab_2,Scabiosa nitens Roemer & J.A. Schultes,Scabiosa nitens Roem. & Schult.,Scabiosa nitens,Scabiosa nitens Roem. & Schult.,Plantae,Tracheophyta,Dipsacales,Caprifoliaceae,Scabiosa
hab_2,Erica scoparia L. subsp. azorica (Hochst.) D.A. Webb,Erica scoparia subsp. azorica (Hochst. ex Seub.) D.A.Webb,Erica scoparia azorica,Erica azorica Hochst. ex Seub.,Plantae,Tracheophyta,Ericales,Ericaceae,Erica
hab_2,Euphorbia handiensis Burchard,Euphorbia handiensis Burchard,Euphorbia handiensis,Euphorbia handiensis Burchard,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia
hab_2,Euphorbia lambii Svent.,Euphorbia lambii Svent.,Euphorbia lambii,Euphorbia bourgaeana J.Gay ex Boiss.,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia
hab_2,Euphorbia stygiana H.C. Watson,Euphorbia stygiana H.C.Watson,Euphorbia stygiana,Euphorbia stygiana H.C.Watson,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Euphorbia
hab_2,Geranium maderense P.F. Yeo,Geranium maderense Yeo,Geranium maderense,Geranium maderense Yeo,Plantae,Tracheophyta,Geraniales,Geraniaceae,Geranium
hab_2,Deschampsia maderensis (Haeck. & Born.) Buschm.,Deschampsia maderensis (Hack. & Bornm.) Buschm.,Deschampsia maderensis,Avenella flexuosa subsp. maderensis (Hack. & Bornm.) Veldkamp,Plantae,Tracheophyta,Poales,Poaceae,Avenella
hab_2,Phalaris maderensis (Menezes) Menezes,Phalaris maderensis Menezes,Phalaris maderensis,Phalaris maderensis Menezes,Plantae,Tracheophyta,Poales,Poaceae,Phalaris
hab_2,Globularia ascanii D. Bramwell & Kunkel,Globularia ascanii Bramwell & G.Kunkel,Globularia ascanii,Globularia ascanii Bramwell & G.Kunkel,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Globularia
hab_2,Globularia sarcophylla Svent.,Globularia sarcophylla Svent.,Globularia sarcophylla,Globularia sarcophylla Svent.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Globularia
hab_2,Sideritis cystosiphon Svent.,Sideritis cystosiphon Svent.,Sideritis cystosiphon,Sideritis cystosiphon Svent.,Plantae,Tracheophyta,Lamiales,Lamiaceae,Sideritis
hab_2,Sideritis discolor (Webb ex de Noe) Bolle,Sideritis discolor Willd. ex Bolle,Sideritis discolor,Sideritis discolor Willd. ex Bolle,Plantae,Tracheophyta,Lamiales,Lamiaceae,Sideritis
hab_2,Sideritis infernalis Bolle,Sideritis infernalis Bolle,Sideritis infernalis,Sideritis infernalis Bolle,Plantae,Tracheophyta,Lamiales,Lamiaceae,Sideritis
hab_2,Sideritis marmorea Bolle,Sideritis marmorea Bolle,Sideritis marmorea,Sideritis marmorea Bolle,Plantae,Tracheophyta,Lamiales,Lamiaceae,Sideritis
hab_2,Anagyris latifolia Brouss. ex. Willd.,Anagyris latifolia Brouss. ex Willd.,Anagyris latifolia,Anagyris latifolia Brouss. ex Willd.,Plantae,Tracheophyta,Fabales,Fabaceae,Anagyris
hab_2,Anthyllis lemanniana Lowe,Anthyllis lemanniana Lowe,Anthyllis lemanniana,Anthyllis lemanniana Lowe,Plantae,Tracheophyta,Fabales,Fabaceae,Anthyllis
hab_2,Dorycnium spectabile Webb & Berthel,Dorycnium spectabile Webb & Berthel.,Dorycnium spectabile,Dorycnium spectabile Webb & Berthel.,Plantae,Tracheophyta,Fabales,Fabaceae,Lotus
hab_2,Lotus azoricus P.W. Ball,Lotus azoricus P.W.Ball,Lotus azoricus,Lotus azoricus P.W.Ball,Plantae,Tracheophyta,Fabales,Fabaceae,Lotus
hab_2,Lotus callis-viridis D. Bramwell & D. H. Davis,Lotus callis-viridis Bramwell & D.H.Davis,Lotus callis-viridis,Lotus callis-viridis Bramwell & D.H.Davis,Plantae,Tracheophyta,Fabales,Fabaceae,Lotus
hab_2,Lotus kunkelii (E. Chueca) D. Bramwell & al.,Lotus kunkelii (Esteve) Bramwell & D.H.Davis,Lotus kunkelii,Lotus kunkelii (Esteve) Bramwell & D.H.Davis,Plantae,Tracheophyta,Fabales,Fabaceae,Lotus
hab_2,Teline rosmarinifolia Webb & Berthel.,Teline rosmarinifolia Webb & Berthel.,Teline rosmarinifolia,Genista linifolia L.,Plantae,Tracheophyta,Fabales,Fabaceae,Genista
hab_2,Teline salsoloides Arco & Acebes.,Teline salsoloides Arco & Acebes,Teline salsoloides,Teline salsoloides Arco & Acebes,Plantae,Tracheophyta,Fabales,Fabaceae,Teline
hab_2,Vicia dennesiana H.C. Watson,Vicia dennesiana H.C.Watson,Vicia dennesiana,Vicia dennesiana H.C.Watson,Plantae,Tracheophyta,Fabales,Fabaceae,Vicia
hab_2,Androcymbium psammophilum Svent.,Androcymbium psammophilum Svent.,Androcymbium psammophilum,Androcymbium psammophilum Svent.,Plantae,Tracheophyta,Liliales,Colchicaceae,Androcymbium
hab_2,Semele maderensis Costa,Semele maderensis J.G.Costa,Semele maderensis,Semele menezesii Costa,Plantae,Tracheophyta,Asparagales,Asparagaceae,Semele
hab_2,Arceuthobium azoricum Wiens & Hawksw.,Arceuthobium azoricum Wiens & Hawksw.,Arceuthobium azoricum,Arceuthobium azoricum Wiens & Hawksw.,Plantae,Tracheophyta,Santalales,Santalaceae,Arceuthobium
hab_2,Myrica rivas-martinezii Santos.,Myrica rivas-martinezii A.Santos,Myrica rivas-martinezii,Myrica rivas-martinezii A.Santos,Plantae,Tracheophyta,Fagales,Myricaceae,Myrica
hab_2,Jasminum azoricum L.,Jasminum azoricum L.,Jasminum azoricum,Jasminum azoricum L.,Plantae,Tracheophyta,Lamiales,Oleaceae,Jasminum
hab_2,Picconia azorica (Tutin) Knobl.,Picconia azorica (Tutin) Knobl.,Picconia azorica,Picconia azorica (Tutin) Knobl.,Plantae,Tracheophyta,Lamiales,Oleaceae,Picconia
hab_2,Goodyera macrophylla Lowe,Goodyera macrophylla Lowe,Goodyera macrophylla,Goodyera macrophylla Lowe,Plantae,Tracheophyta,Asparagales,Orchidaceae,Goodyera
hab_2,Pittosporum coriaceum Dryand. ex. Ait.,Pittosporum coriaceum Dryand. ex Ait.,Pittosporum coriaceum,Pittosporum coriaceum Dryand. ex Ait.,Plantae,Tracheophyta,Apiales,Pittosporaceae,Pittosporum
hab_2,Plantago malato-belizii Lawalree,Plantago malato-belizii Lawalrée,Plantago malato-belizii,Plantago malato-belizii Lawalrée,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Plantago
hab_2,Limonium arborescens (Brouss.) Kuntze,Limonium arborescens (Brouss.) O.Kuntze,Limonium arborescens,"Limonium arboreum (Willd.) Erben, A.Santos & Reyes-Bet.",Plantae,Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium
hab_2,Limonium dendroides Svent.,Limonium dendroides Svent.,Limonium dendroides,Limonium dendroides Svent.,Plantae,Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium
hab_2,Limonium spectabile (Svent.) Kunkel & Sunding,Limonium spectabile (Svent.) G.Kunkel & Sunding,Limonium spectabile,Limonium spectabile (Svent.) G.Kunkel & Sunding,Plantae,Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium
hab_2,Limonium sventenii Santos & FernÃ¡ndez GalvÃ¡n,Limonium sventenii A.Santos & M.Fernández,Limonium sventenii,Limonium sventenii A.Santos & M.Fernández,Plantae,Tracheophyta,Caryophyllales,Plumbaginaceae,Limonium
hab_2,Rumex azoricus Rech. fil.,Rumex azoricus Rech.f.,Rumex azoricus,Rumex azoricus Rech.f.,Plantae,Tracheophyta,Caryophyllales,Polygonaceae,Rumex
hab_2,Frangula azorica Tutin,Frangula azorica Tutin,Frangula azorica,Frangula azorica Tutin,Plantae,Tracheophyta,Rosales,Rhamnaceae,Frangula
hab_2,Bencomia brachystachya Svent.,Bencomia brachystachya Svent.,Bencomia brachystachya,Bencomia brachystachya Svent.,Plantae,Tracheophyta,Rosales,Rosaceae,Bencomia
hab_2,Bencomia sphaerocarpa Svent.,Bencomia sphaerocarpa Svent.,Bencomia sphaerocarpa,Bencomia sphaerocarpa Svent.,Plantae,Tracheophyta,Rosales,Rosaceae,Bencomia
hab_2,Chamaemeles coriacea Lindl.,Chamaemeles coriacea Lindl.,Chamaemeles coriacea,Chamaemeles coriacea Lindl.,Plantae,Tracheophyta,Rosales,Rosaceae,Chamaemeles
hab_2,Dendriopoterium pulidoi Svent.,Dendriopoterium pulidoi Svent.,Dendriopoterium pulidoi,Dendriopoterium pulidoi Svent.,Plantae,Tracheophyta,Rosales,Rosaceae,Dendriopoterium
hab_2,Marcetella maderensis (Born.) Svent.,Marcetella maderensis (Bornm.) Svent.,Marcetella maderensis,Marcetella maderensis (Bornm.) Svent.,Plantae,Tracheophyta,Rosales,Rosaceae,Marcetella
hab_2,Prunus lusitanica L. subsp. azorica (Mouillef.) Franco,Prunus lusitanica subsp. azorica (Mouillefert) Franco,Prunus lusitanica azorica,"Prunus azorica (Mouill.) Rivas Mart., Lousã, Fern.Prieto, E.Días, J.C.Costa & C.Aguiar",Plantae,Tracheophyta,Rosales,Rosaceae,Prunus
hab_2,Sorbus maderensis (Lowe) Dode,Sorbus maderensis (Lowe) Dode,Sorbus maderensis,Sorbus aucuparia subsp. maderensis (Lowe) McAll.,Plantae,Tracheophyta,Rosales,Rosaceae,Sorbus
hab_2,Kunkeliella subsucculenta Kammer,Kunkeliella subsucculenta Kammer,Kunkeliella subsucculenta,Thesium subsucculentum (Kämmer) J.C.Manning & F.Forest,Plantae,Tracheophyta,Santalales,Santalaceae,Thesium
hab_2,Euphrasia azorica H.C. Watson,Euphrasia azorica H.C.Watson,Euphrasia azorica,Euphrasia azorica H.C.Watson,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Euphrasia
hab_2,Euphrasia grandiflora Hochst. in Seub.,Euphrasia grandiflora Hochst.,Euphrasia grandiflora,Euphrasia grandiflora Hochst.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Euphrasia
hab_2,Isoplexis chalcantha Svent. & Oâ€™Shanahan,Isoplexis chalcantha Svent. & O'Shanahan,Isoplexis chalcantha,"Digitalis chalcantha (Svent. & O'Shan.) Albach, Bräuchler & Heubl",Plantae,Tracheophyta,Lamiales,Plantaginaceae,Digitalis
hab_2,Isoplexis isabelliana (Webb & Berthel.) Masferrer,Isoplexis isabelliana (Webb) Masf.,Isoplexis isabelliana,Digitalis isabelliana (Webb & Berthel.) Linding.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Digitalis
hab_2,Odontites holliana (Lowe) Benth.,Odontites hollianus Benth.,Odontites hollianus,Odontites hollianus Benth.,Plantae,Tracheophyta,Lamiales,Orobanchaceae,Odontites
hab_2,Sibthorpia peregrina L.,Sibthorpia peregrina L.,Sibthorpia peregrina,Sibthorpia peregrina L.,Plantae,Tracheophyta,Lamiales,Plantaginaceae,Sibthorpia
hab_2,Solanum lidii Sunding,Solanum lidii Sunding,Solanum lidii,Solanum lidii Sunding,Plantae,Tracheophyta,Solanales,Solanaceae,Solanum
hab_2,Ammi trifoliatum (H.C. Watson) Trelease,Ammi trifoliatum Trel.,Ammi trifoliatum,Ammi trifoliatum Trel.,Plantae,Tracheophyta,Apiales,Apiaceae,Ammi
hab_2,Bupleurum handiense (Bolle) Kunkel,Bupleurum handiense (Bolle) G.Kunkel,Bupleurum handiense,Bupleurum handiense (Bolle) G.Kunkel,Plantae,Tracheophyta,Apiales,Apiaceae,Bupleurum
hab_2,Chaerophyllum azoricum Trelease,Chaerophyllum azoricum Trel.,Chaerophyllum azoricum,Chaerophyllum azoricum Trel.,Plantae,Tracheophyta,Apiales,Apiaceae,Chaerophyllum
