taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
2124,BXL-ORD-2012_Annex II.2,Remiz pendulinus,"Remiz pendulinus (Linnaeus, 1758)","Remiz pendulinus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Remizidae,Remiz
2125,BXL-ORD-2012_Annex II.2,Riparia riparia,"Riparia riparia (Linnaeus, 1758)","Riparia riparia (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Hirundinidae,Riparia
2127,BXL-ORD-2012_Annex II.2,Pterodroma feae,"Pterodroma feae (Salvadori, 1900)","Pterodroma feae (Salvadori, 1900)",Animalia,Chordata,Procellariiformes,Aves,Procellariidae,Pterodroma
2128,BXL-ORD-2012_Annex II.2,Saxicola rubetra,"Saxicola rubetra (Linnaeus, 1758)","Saxicola rubetra (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Saxicola
2129,BXL-ORD-2012_Annex II.2,Psittacula krameri,"Psittacula krameri (Scopoli, 1769)","Psittacula krameri (Scopoli, 1769)",Animalia,Chordata,Psittaciformes,Aves,Psittacidae,Psittacula
2130,BXL-ORD-2012_Annex II.2,Tetrao tetrix,"Tetrao tetrix Linnaeus, 1758","Lyrurus tetrix (Linnaeus, 1758)",Animalia,Chordata,Galliformes,Aves,Phasianidae,Lyrurus
2131,BXL-ORD-2012_Annex II.2,Tetrax tetrax,"Tetrax tetrax (Linnaeus, 1758)","Tetrax tetrax (Linnaeus, 1758)",Animalia,Chordata,Otidiformes,Aves,Otididae,Tetrax
2132,BXL-ORD-2012_Annex II.2,Threskiornis aethiopicus,"Threskiornis aethiopicus (Latham, 1790)","Threskiornis aethiopicus (Latham, 1790)",Animalia,Chordata,Pelecaniformes,Aves,Threskiornithidae,Threskiornis
2133,BXL-ORD-2012_Annex II.2,Sterna forsteri,"Sterna forsteri Nuttall, 1834","Sterna forsteri Nuttall, 1834",Animalia,Chordata,Charadriiformes,Aves,Laridae,Sterna
2134,BXL-ORD-2012_Annex II.2,Sylvia communis,"Sylvia communis Latham, 1787","Sylvia communis Latham, 1787",Animalia,Chordata,Passeriformes,Aves,Sylviidae,Sylvia
2135,BXL-ORD-2012_Annex II.2,Melanitta perspicillata,"Melanitta perspicillata (Linnaeus, 1758)","Melanitta perspicillata (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Melanitta
2136,BXL-ORD-2012_Annex II.2,Phylloscopus sibillatrix,"Phylloscopus sibillatrix (Bechstein, 1792)","Phylloscopus sibillatrix (Bechstein, 1792)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
2137,BXL-ORD-2012_Annex II.2,Locustella naevia,"Locustella naevia (Boddaert, 1783)","Locustella naevia (Boddaert, 1783)",Animalia,Chordata,Passeriformes,Aves,Locustellidae,Locustella
2138,BXL-ORD-2012_Annex II.2,Lophodytes cucullatus,"Lophodytes cucullatus (Linnaeus, 1758)","Lophodytes cucullatus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Lophodytes
2139,BXL-ORD-2012_Annex II.2,Loxia curvirostra,"Loxia curvirostra Linnaeus, 1758","Loxia curvirostra Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Loxia
2140,BXL-ORD-2012_Annex II.2,Loxia leucoptera,"Loxia leucoptera J.F.Gmelin, 1789","Loxia leucoptera J.F.Gmelin, 1789",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Loxia
2141,BXL-ORD-2012_Annex II.2,Loxia pytyopsittacus,"Loxia pytyopsittacus von Borkhausen, 1793","Loxia pytyopsittacus von Borkhausen, 1793",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Loxia
2142,BXL-ORD-2012_Annex II.2,Lullula arborea,"Lullula arborea (Linnaeus, 1758)","Lullula arborea (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Alaudidae,Lullula
2143,BXL-ORD-2012_Annex II.2,Luscinia luscinia,"Luscinia luscinia (Linnaeus, 1758)","Luscinia luscinia (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Luscinia
2144,BXL-ORD-2012_Annex II.2,Luscinia megarhynchos,"Luscinia megarhynchos C.L.Brehm, 1831","Luscinia megarhynchos C.L.Brehm, 1831",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Luscinia
2145,BXL-ORD-2012_Annex II.2,Luscinia svecica,"Luscinia svecica (Linnaeus, 1758)","Luscinia svecica (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Luscinia
2146,BXL-ORD-2012_Annex II.2,Lymnocryptes minimus,"Lymnocryptes minimus (Brunnich, 1764)","Lymnocryptes minimus (Brunnich, 1764)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Lymnocryptes
2147,BXL-ORD-2012_Annex II.2,Locustella lanceolata,"Locustella lanceolata (Temminck, 1840)","Locustella lanceolata (Temminck, 1840)",Animalia,Chordata,Passeriformes,Aves,Locustellidae,Locustella
2148,BXL-ORD-2012_Annex II.2,Mimus polyglottos,"Mimus polyglottos (Linnaeus, 1758)","Mimus polyglottos (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Mimidae,Mimus
2149,BXL-ORD-2012_Annex II.2,Lanius isabellinus,"Lanius isabellinus Hemprich & Ehrenberg, 1833","Lanius isabellinus Hemprich & Ehrenberg, 1833",Animalia,Chordata,Passeriformes,Aves,Laniidae,Lanius
2150,BXL-ORD-2012_Annex II.2,Passerina cyanea,"Passerina cyanea (Linnaeus, 1766)","Passerina cyanea (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Cardinalidae,Passerina
2152,BXL-ORD-2012_Annex II.2,Pelecanus crispus,"Pelecanus crispus Bruch, 1832","Pelecanus crispus Bruch, 1832",Animalia,Chordata,Pelecaniformes,Aves,Pelecanidae,Pelecanus
2376,BXL-ORD-2012_Annex II.2,Platanthera bifolia,Platanthera bifolia (L.) Rich.,Platanthera bifolia (L.) Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Platanthera
2377,BXL-ORD-2012_Annex II.2,Platanthera chlorantha,Platanthera chlorantha Cust. ex Rchb.,Platanthera chlorantha Cust. ex Rchb.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Platanthera
2567,BXL-ORD-2012_Annex II.2,Aceras anthropophorum,Aceras anthropophorum (L.) W.T.Aiton,Orchis anthropophora All.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Orchis
2591,BXL-ORD-2012_Annex II.2,Anacamptis pyramidalis,Anacamptis pyramidalis (L.) Rich.,Anacamptis pyramidalis (L.) Rich.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Anacamptis
2615,BXL-ORD-2012_Annex II.2,Epipactis atrorubens,Epipactis atrorubens (Hoffm.) Besser,Epipactis atrorubens (Hoffm.) Besser,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Epipactis
2616,BXL-ORD-2012_Annex II.2,Epipactis helleborine,Epipactis helleborine (L.) Crantz,Epipactis helleborine (L.) Crantz,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Epipactis
2617,BXL-ORD-2012_Annex II.2,Epipactis muelleri,Epipactis muelleri Godfery,Epipactis muelleri Godfery,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Epipactis
2618,BXL-ORD-2012_Annex II.2,Epipactis palustris,Epipactis palustris Crantz,Epipactis palustris Crantz,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Epipactis
2675,BXL-ORD-2012_Annex II.2,Ophrys insectifera,Ophrys insectifera L.,Ophrys insectifera L.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Ophrys
2676,BXL-ORD-2012_Annex II.2,Orchis coriophora,Orchis coriophora L.,"Anacamptis coriophora (L.) R.M.Bateman, Pridgeon & M.W.Chase",Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Anacamptis
2677,BXL-ORD-2012_Annex II.2,Orchis mascula,Orchis mascula (L.) L.,Orchis mascula (L.) L.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Orchis
2678,BXL-ORD-2012_Annex II.2,Orchis militaris,Orchis militaris L.,Orchis militaris L.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Orchis
2679,BXL-ORD-2012_Annex II.2,Orchis morio,Orchis morio L.,"Anacamptis morio (L.) R.M.Bateman, Pridgeon & M.W.Chase",Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Anacamptis
2680,BXL-ORD-2012_Annex II.2,Orchis purpurea,Orchis purpurea Huds.,Orchis purpurea Huds.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Orchis
2681,BXL-ORD-2012_Annex II.2,Orchis simia,Orchis simia Lam.,Orchis simia Lam.,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Orchis
2682,BXL-ORD-2012_Annex II.2,Orchis ustulata,Orchis ustulata L.,"Neotinea ustulata (L.) R.M.Bateman, Pridgeon & M.W.Chase",Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Neotinea
2711,BXL-ORD-2012_Annex II.2,Senecio jacobaea,Senecio jacobaea L.,Jacobaea vulgaris subsp. vulgaris,Plantae,Tracheophyta,Asterales,Magnoliopsida,Asteraceae,Jacobaea
2717,BXL-ORD-2012_Annex II.2,Pseudorchis albida,Pseudorchis albida (L.) Á.Löve & D.Löve,Pseudorchis albida (L.) Á.Löve & D.Löve,Plantae,Tracheophyta,Asparagales,Liliopsida,Orchidaceae,Pseudorchis
2838,BXL-ORD-2012_Annex II.2,Emberiza aureola,"Emberiza aureola Pallas, 1773","Emberiza aureola Pallas, 1773",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2839,BXL-ORD-2012_Annex II.2,Emberiza bruniceps,"Emberiza bruniceps von J.F.Brandt, 1841","Emberiza bruniceps von J.F.Brandt, 1841",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2840,BXL-ORD-2012_Annex II.2,Emberiza caesia,"Emberiza caesia Cretzschmar, 1827","Emberiza caesia Cretzschmar, 1827",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2841,BXL-ORD-2012_Annex II.2,Emberiza chrysophrys,"Emberiza chrysophrys Pallas, 1776","Emberiza chrysophrys Pallas, 1776",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2842,BXL-ORD-2012_Annex II.2,Emberiza cirlus,"Emberiza cirlus Linnaeus, 1766","Emberiza cirlus Linnaeus, 1766",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2843,BXL-ORD-2012_Annex II.2,Cygnus olor,"Cygnus olor (Gmelin, 1789)","Cygnus olor (Gmelin, 1789)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
2844,BXL-ORD-2012_Annex II.2,Junco hyemalis,"Junco hyemalis Linnaeus, 1758","Junco hyemalis Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Junco
2845,BXL-ORD-2012_Annex II.2,Accipiter gentilis,"Accipiter gentilis (Linnaeus, 1758)","Accipiter gentilis (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Accipiter
2846,BXL-ORD-2012_Annex II.2,Hieraaetus pennatus,"Hieraaetus pennatus (Gmelin, 1788)","Hieraaetus pennatus (Gmelin, 1788)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Hieraaetus
2847,BXL-ORD-2012_Annex II.2,Falco tinnunculus,"Falco tinnunculus Linnaeus, 1758","Falco tinnunculus Linnaeus, 1758",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2848,BXL-ORD-2012_Annex II.2,Cettia cetti,"Cettia cetti (Temminck, 1820)","Cettia cetti (Temminck, 1820)",Animalia,Chordata,Passeriformes,Aves,Cettiidae,Cettia
2849,BXL-ORD-2012_Annex II.2,Emberiza melanocephala,"Emberiza melanocephala Scopoli, 1769","Emberiza melanocephala Scopoli, 1769",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2850,BXL-ORD-2012_Annex II.2,Emberiza pusilla,"Emberiza pusilla Pallas, 1776","Emberiza pusilla Pallas, 1776",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2851,BXL-ORD-2012_Annex II.2,Emberiza rustica,"Emberiza rustica Pallas, 1776","Emberiza rustica Pallas, 1776",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2852,BXL-ORD-2012_Annex II.2,Emberiza rutila,"Emberiza rutila Pallas, 1776","Emberiza rutila Pallas, 1776",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2853,BXL-ORD-2012_Annex II.2,Emberiza schoeniclus,"Emberiza schoeniclus (Linnaeus, 1758)","Emberiza schoeniclus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2854,BXL-ORD-2012_Annex II.2,Emberiza spodocephala,"Emberiza spodocephala Pallas, 1776","Emberiza spodocephala Pallas, 1776",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
2855,BXL-ORD-2012_Annex II.2,Eremophila alpestris,"Eremophila alpestris Linnaeus, 1759","Eremophila alpestris Linnaeus, 1759",Animalia,Chordata,Passeriformes,Aves,Alaudidae,Eremophila
2856,BXL-ORD-2012_Annex II.2,Erithacus rubecula,"Erithacus rubecula (Linnaeus, 1758)","Erithacus rubecula (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Erithacus
2857,BXL-ORD-2012_Annex II.2,Falco columbarius,"Falco columbarius Linnaeus, 1758","Falco columbarius Linnaeus, 1758",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2858,BXL-ORD-2012_Annex II.2,Falco naumanni,"Falco naumanni Fleischer, 1818","Falco naumanni Fleischer, 1818",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2859,BXL-ORD-2012_Annex II.2,Falco peregrinus,"Falco peregrinus, 1771","Falco peregrinus, 1771",Animalia,Chordata,Falconiformes,Aves,Falconidae,Falco
2860,BXL-ORD-2012_Annex II.2,Scolopax rusticola,"Scolopax rusticola Linnaeus, 1758","Scolopax rusticola Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Scolopax
2861,BXL-ORD-2012_Annex II.2,Serinus serinus,"Serinus serinus (Linnaeus, 1766)","Serinus serinus (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Serinus
2862,BXL-ORD-2012_Annex II.2,Sitta europaea,"Sitta europaea Linnaeus, 1758","Sitta europaea Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Sittidae,Sitta
2864,BXL-ORD-2012_Annex II.2,Somateria spectabilis,"Somateria spectabilis (Linnaeus, 1758)","Somateria spectabilis (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Somateria
2870,BXL-ORD-2012_Annex II.2,Sterna anaethetus,"Sterna anaethetus Scopoli, 1786","Onychoprion anaethetus (Scopoli, 1786)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Onychoprion
2871,BXL-ORD-2012_Annex II.2,Sterna caspia,"Sterna caspia Pallas, 1770","Hydroprogne caspia (Pallas, 1770)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Hydroprogne
2873,BXL-ORD-2012_Annex II.2,Jynx torquilla,"Jynx torquilla Linnaeus, 1758","Jynx torquilla Linnaeus, 1758",Animalia,Chordata,Piciformes,Aves,Picidae,Jynx
2874,BXL-ORD-2012_Annex II.2,Phylloscopus trochiloides,"Phylloscopus trochiloides (Sundevall, 1837)","Phylloscopus trochiloides (Sundevall, 1837)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
2875,BXL-ORD-2012_Annex II.2,Phylloscopus trochilus,"Phylloscopus trochilus (Linnaeus, 1758)","Phylloscopus trochilus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
2876,BXL-ORD-2012_Annex II.2,Pica pica,"Pica pica Linnaeus, 1758","Pica pica Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Corvidae,Pica
2877,BXL-ORD-2012_Annex II.2,Picus canus,"Picus canus Gmelin, 1788","Picus canus Gmelin, 1788",Animalia,Chordata,Piciformes,Aves,Picidae,Picus
2878,BXL-ORD-2012_Annex II.2,Picus viridis,"Picus viridis Linnaeus, 1758","Picus viridis Linnaeus, 1758",Animalia,Chordata,Piciformes,Aves,Picidae,Picus
2879,BXL-ORD-2012_Annex II.2,Pinguinus impennis,"Pinguinus impennis (Linnaeus, 1758)","Pinguinus impennis (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Alcidae,Pinguinus
2880,BXL-ORD-2012_Annex II.2,Pinicola enucleator,"Pinicola enucleator (Linnaeus, 1758)","Pinicola enucleator (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Pinicola
2881,BXL-ORD-2012_Annex II.2,Platalea leucorodia,"Platalea leucorodia Linnaeus, 1758","Platalea leucorodia Linnaeus, 1758",Animalia,Chordata,Pelecaniformes,Aves,Threskiornithidae,Platalea
2882,BXL-ORD-2012_Annex II.2,Plectrophenax nivalis,"Plectrophenax nivalis (Linnaeus, 1758)","Plectrophenax nivalis (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Calcariidae,Plectrophenax
2883,BXL-ORD-2012_Annex II.2,Plegadis falcinellus,"Plegadis falcinellus (Linnaeus, 1766)","Plegadis falcinellus (Linnaeus, 1766)",Animalia,Chordata,Pelecaniformes,Aves,Threskiornithidae,Plegadis
2884,BXL-ORD-2012_Annex II.2,Pluvialis apricaria,"Pluvialis apricaria (Linnaeus, 1758)","Pluvialis apricaria (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Pluvialis
2886,BXL-ORD-2012_Annex II.2,Pluvialis fulva,"Pluvialis fulva (Gmelin, 1789)","Pluvialis fulva (Gmelin, 1789)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Pluvialis
2893,BXL-ORD-2012_Annex II.2,Podilymbus podiceps,"Podilymbus podiceps (Linnaeus, 1758)","Podilymbus podiceps (Linnaeus, 1758)",Animalia,Chordata,Podicipediformes,Aves,Podicipedidae,Podilymbus
2894,BXL-ORD-2012_Annex II.2,Polysticta stelleri,"Polysticta stelleri (Pallas, 1769)","Polysticta stelleri (Pallas, 1769)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Polysticta
2895,BXL-ORD-2012_Annex II.2,Porzana parva,"Porzana parva (Scopoli, 1769)","Porzana parva (Scopoli, 1769)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porzana
2896,BXL-ORD-2012_Annex II.2,Porzana porzana,"Porzana porzana Linnaeus, 1758","Porzana porzana Linnaeus, 1758",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porzana
2897,BXL-ORD-2012_Annex II.2,Porzana pusilla,"Porzana pusilla (Pallas, 1776)","Porzana pusilla (Pallas, 1776)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porzana
2898,BXL-ORD-2012_Annex II.2,Prunella collaris,"Prunella collaris (Scopoli, 1769)","Prunella collaris (Scopoli, 1769)",Animalia,Chordata,Passeriformes,Aves,Prunellidae,Prunella
2899,BXL-ORD-2012_Annex II.2,Prunella modularis,"Prunella modularis (Linnaeus, 1758)","Prunella modularis (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Prunellidae,Prunella
2900,BXL-ORD-2012_Annex II.2,Pluvialis dominica,"Pluvialis dominica Mueller, 1776","Pluvialis dominica Mueller, 1776",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Pluvialis
2901,BXL-ORD-2012_Annex II.2,Turdus pilaris,"Turdus pilaris Linnaeus, 1758","Turdus pilaris Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2902,BXL-ORD-2012_Annex II.2,Tringa glareola,"Tringa glareola Linnaeus, 1758","Tringa glareola Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tringa
2903,BXL-ORD-2012_Annex II.2,Tringa melanoleuca,"Tringa melanoleuca (Gmelin, 1789)","Tringa melanoleuca (Gmelin, 1789)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tringa
2905,BXL-ORD-2012_Annex II.2,Tringa ochropus,"Tringa ochropus Linnaeus, 1758","Tringa ochropus Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tringa
2906,BXL-ORD-2012_Annex II.2,Tringa stagnatilis,"Tringa stagnatilis (Bechstein, 1803)","Tringa stagnatilis (Bechstein, 1803)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tringa
2908,BXL-ORD-2012_Annex II.2,Troglodytes troglodytes,"Troglodytes troglodytes (Linnaeus, 1758)","Troglodytes troglodytes (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Troglodytidae,Troglodytes
2909,BXL-ORD-2012_Annex II.2,Tryngites subruficollis,"Tryngites subruficollis (Vieillot, 1819)","Tryngites subruficollis (Vieillot, 1819)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Tryngites
2910,BXL-ORD-2012_Annex II.2,Turdus iliacus,"Turdus iliacus Linnaeus, 1758","Turdus iliacus Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2911,BXL-ORD-2012_Annex II.2,Turdus merula,"Turdus merula Linnaeus, 1758","Turdus merula Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2913,BXL-ORD-2012_Annex II.2,Turdus philomelos,"Turdus philomelos C.L.Brehm, 1831","Turdus philomelos C.L.Brehm, 1831",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2914,BXL-ORD-2012_Annex II.2,Tichodroma muraria,"Tichodroma muraria (Linnaeus, 1766)","Tichodroma muraria (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Tichodromidae,Tichodroma
2915,BXL-ORD-2012_Annex II.2,Turdus torquatus,"Turdus torquatus Linnaeus, 1758","Turdus torquatus Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2916,BXL-ORD-2012_Annex II.2,Turdus viscivorus,"Turdus viscivorus Linnaeus, 1758","Turdus viscivorus Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2917,BXL-ORD-2012_Annex II.2,Tyto alba,"Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)",Animalia,Chordata,Strigiformes,Aves,Tytonidae,Tyto
2918,BXL-ORD-2012_Annex II.2,Upupa epops,"Upupa epops Linnaeus, 1758","Upupa epops Linnaeus, 1758",Animalia,Chordata,Bucerotiformes,Aves,Upupidae,Upupa
2920,BXL-ORD-2012_Annex II.2,Uria lomvia,"Uria lomvia (Linnaeus, 1758)","Uria lomvia (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Alcidae,Uria
2921,BXL-ORD-2012_Annex II.2,Vanellus vanellus,"Vanellus vanellus (Linnaeus, 1758)","Vanellus vanellus (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Vanellus
2922,BXL-ORD-2012_Annex II.2,Vireo olivaceus,"Vireo olivaceus (Linnaeus, 1766)","Vireo olivaceus (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Vireonidae,Vireo
2923,BXL-ORD-2012_Annex II.2,Zonotrichia albicollis,"Zonotrichia albicollis (J.F.Gmelin, 1789)","Zonotrichia albicollis (J.F.Gmelin, 1789)",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Zonotrichia
2924,BXL-ORD-2012_Annex II.2,Zonotrichia leucophrys,"Zonotrichia leucophrys (J.R.Forster, 1772)","Zonotrichia leucophrys (J.R.Forster, 1772)",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Zonotrichia
2925,BXL-ORD-2012_Annex II.2,Turdus obscurus,"Turdus obscurus Gmelin, 1789","Turdus obscurus Gmelin, 1789",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Turdus
2926,BXL-ORD-2012_Annex II.2,Sylvia curruca,"Sylvia curruca (Linnaeus, 1758)","Sylvia curruca (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Sylviidae,Sylvia
2927,BXL-ORD-2012_Annex II.2,Phylloscopus proregulus,"Phylloscopus proregulus (Pallas, 1811)","Phylloscopus proregulus (Pallas, 1811)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
2931,BXL-ORD-2012_Annex II.2,Streptopelia decaocto,"Streptopelia decaocto (Frivaldszky, 1838)","Streptopelia decaocto (Frivaldszky, 1838)",Animalia,Chordata,Columbiformes,Aves,Columbidae,Streptopelia
2932,BXL-ORD-2012_Annex II.2,Streptopelia turtur,"Streptopelia turtur (Linnaeus, 1758)","Streptopelia turtur (Linnaeus, 1758)",Animalia,Chordata,Columbiformes,Aves,Columbidae,Streptopelia
2933,BXL-ORD-2012_Annex II.2,Strix aluco,"Strix aluco Linnaeus, 1758","Strix aluco Linnaeus, 1758",Animalia,Chordata,Strigiformes,Aves,Strigidae,Strix
2934,BXL-ORD-2012_Annex II.2,Sturnus roseus,"Sturnus roseus (Linnaeus, 1758)","Pastor roseus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Sturnidae,Pastor
2935,BXL-ORD-2012_Annex II.2,Sturnus vulgaris,"Sturnus vulgaris Linnaeus, 1758","Sturnus vulgaris Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Sturnidae,Sturnus
2936,BXL-ORD-2012_Annex II.2,Surnia ulula,"Surnia ulula (Linnaeus, 1758)","Surnia ulula (Linnaeus, 1758)",Animalia,Chordata,Strigiformes,Aves,Strigidae,Surnia
2937,BXL-ORD-2012_Annex II.2,Sylvia atricapilla,"Sylvia atricapilla (Linnaeus, 1758)","Sylvia atricapilla (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Sylviidae,Sylvia
2938,BXL-ORD-2012_Annex II.2,Sylvia borin,"Sylvia borin (Boddaert, 1783)","Sylvia borin (Boddaert, 1783)",Animalia,Chordata,Passeriformes,Aves,Sylviidae,Sylvia
