id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author	n_occs	kingdom_id	bim_kingdom	name_for_gbif	rank_for_gbif	remark	corrected
51383			Silene uniflora						species		accepted		2017-02-15			1			Silene uniflora	species		FALSE
51384			Spergularia salina			J. Presl & C. Presl			species		accepted		2017-02-15			5			Spergularia salina J. Presl & C. Presl	species		FALSE
51385			Stictoleptura rubra			(Linné, 1758)			species		accepted		2017-02-15			10			Stictoleptura rubra (Linné, 1758)	species		FALSE
51386			Nassella tenuissima			Barkworth (Trin.)			species		accepted		2017-02-15			1			Nassella tenuissima Barkworth (Trin.)	species		FALSE
51387			Theridion asopi			Vanuytven, 2014			species		accepted		2017-02-15			1			Theridion asopi Vanuytven, 2014	species		FALSE
51388			Tomoceridae						family		accepted		2017-02-15			1			Tomoceridae	family		FALSE
51389			Trioza centranthi			(Vallot, 1829)			species		accepted		2017-02-15			1			Trioza centranthi (Vallot, 1829)	species		FALSE
51390			Tubaria furfuracea			Gillet, 1876 (Pers.)			species		accepted		2017-02-15			2			Tubaria furfuracea Gillet, 1876 (Pers.)	species		FALSE
51391			Viburnum tinus			L.			species		accepted		2017-02-15			1			Viburnum tinus L.	species		FALSE
51392			Yucca			L.			genus		accepted		2017-02-15			1			Yucca L.	genus		FALSE
51393			Zygina lunaris			(Mulsant & Rey, 1855)			species		accepted		2017-02-15			1			Zygina lunaris (Mulsant & Rey, 1855)	species		FALSE
51394			Asplenium trichomanes quadrivalens			D. E. Meyer			subspecies		accepted		2017-02-20			10			Asplenium trichomanes quadrivalens D. E. Meyer	subspecies		FALSE
50850		urn:lsid:catalogueoflife.org:taxon:23702aca-9478-11e1-a35b-569cdfeac142	Senecio nemorensis			L.	38828		species		accepted		2015-04-29			4	45975	Plantae	Senecio nemorensis L.	species		FALSE
50851		urn:lsid:catalogueoflife.org:taxon:30bdcbc4-9478-11e1-a35b-569cdfeac142	Senecio ovatus subsp. ovatus			(G.Gaertn. & al.) Willd.	38828		subspecies		accepted		2015-04-29			1	45975	Plantae	Senecio ovatus subsp. ovatus (G.Gaertn. & al.) Willd.	subspecies		FALSE
50852		urn:lsid:catalogueoflife.org:taxon:1bd6a0a0-9478-11e1-a35b-569cdfeac142	Senecio squalidus			L.	38828		species		accepted		2015-04-29			1	45975	Plantae	Senecio squalidus L.	species		FALSE
51054			Dactylorhiza fuchsii			Soó (Druce)	39113		species		accepted		2016-01-07			1	45975	Plantae	Dactylorhiza fuchsii Soó (Druce)	species		FALSE
50523		urn:lsid:catalogueoflife.org:taxon:256f9cf8-60a7-102d-be47-00304854f810	Ichthyosaura alpestris			(Laurenti, 1768)	37160		species		accepted		2015-04-29			903	45974	Animalia	Ichthyosaura alpestris (Laurenti, 1768)	species		FALSE
50586		urn:lsid:catalogueoflife.org:taxon:256fa270-60a7-102d-be47-00304854f810	Lissotriton helveticus	triton palmé	vinpootsalamander	(Razoumovsky, 1789)	37160		species		accepted		2015-04-29			351	45974	Animalia	Lissotriton helveticus (Razoumovsky, 1789)	species		FALSE
50587		urn:lsid:catalogueoflife.org:taxon:256fadec-60a7-102d-be47-00304854f810	Lissotriton vulgaris	triton ponctué	kleine watersalamander	(Linnaeus, 1758)	37160		species		accepted		2015-04-29			775	45974	Animalia	Lissotriton vulgaris (Linnaeus, 1758)	species		FALSE
51709			Chrysanthia geniculata			Heyden, 1877			species		accepted		2018-08-27			1			Chrysanthia geniculata Heyden, 1877	species		FALSE
51710			Pemphigus phenax			Börner & Blunk, 1916			species		accepted		2018-08-27			1			Pemphigus phenax Börner & Blunk, 1916	species		FALSE
51711			Amphorophora rubi			(Kaltenbach, 1843)			species		accepted		2018-08-27			1			Amphorophora rubi (Kaltenbach, 1843)	species		FALSE
51712			Gluphisia crenata			(Esper, 1785)			species		accepted		2018-08-27			3			Gluphisia crenata (Esper, 1785)	species		FALSE
51713			Leucanthemum ircutianum ircutianum						subspecies		accepted		2018-08-27			1			Leucanthemum ircutianum ircutianum	subspecies		FALSE
51714			Heptatoma pellucens			(Fabricius, 1777)			species		accepted		2018-08-27			1			Heptatoma pellucens (Fabricius, 1777)	species		FALSE
51715			Campanula poscharskyana			Degen			species		accepted		2018-08-27			1			Campanula poscharskyana Degen	species		FALSE
51716			Carios vespertilionis			Latreille, 1796			species		accepted		2018-08-27			1			Carios vespertilionis Latreille, 1796	species		FALSE
51717			Dysaphis lauberti			(Börner, 1940)			species		accepted		2018-08-27			1			Dysaphis lauberti (Börner, 1940)	species		FALSE
51718			Eupithecia pulchellata			Stephens, 1831			species		accepted		2018-08-27			13			Eupithecia pulchellata Stephens, 1831	species		FALSE
51719			Anania lancealis			(Denis & Schiffermuller, 1775)			species		accepted		2018-08-27			18			Anania lancealis (Denis & Schiffermuller, 1775)	species		FALSE
51720			Agrilus guerinii			Lacordaire, 1835			species		accepted		2018-08-27			1			Agrilus guerinii Lacordaire, 1835	species		FALSE
51721			Stegania cararia			(Hubner, 1790)			species		accepted		2018-08-27			6			Stegania cararia (Hubner, 1790)	species		FALSE
51722			Anarta trifolii			(Hufnagel, 1766)			species		accepted		2018-08-27			4			Anarta trifolii (Hufnagel, 1766)	species		FALSE
51723			Metopeurum fuscoviride			Stroyan, 1950			species		accepted		2018-08-27			1			Metopeurum fuscoviride Stroyan, 1950	species		FALSE
51725			Acridotheres cristatellus			(Linnaeus, 1758)			species		accepted		2018-08-27			1			Acridotheres cristatellus (Linnaeus, 1758)	species		FALSE
51726			Hoplitis leucomelana			(Kirby, 1802)			species		accepted		2018-08-27			1			Hoplitis leucomelana (Kirby, 1802)	species		FALSE
51727			Arctornis l-nigrum			(Muller, 1764)			species		accepted		2018-08-27			15			Arctornis l-nigrum (Muller, 1764)	species		FALSE
51728			Acrobasis suavella			(Zincken, 1818)			species		accepted		2018-08-27			4			Acrobasis suavella (Zincken, 1818)	species		FALSE
51729			Apterogenum ypsillon			(Denis & Schiffermuller, 1775)			species		accepted		2018-08-27			3			Apterogenum ypsillon (Denis & Schiffermuller, 1775)	species		FALSE
51730			Petrorhagia saxifraga			Link			species		accepted		2018-08-27			1			Petrorhagia saxifraga Link	species		FALSE
51731			Agrostemma brachyloba			K.Hammer (Fenzl)			species		accepted		2018-08-27			1			Agrostemma brachyloba K.Hammer (Fenzl)	species		FALSE
51732			Mermithidae						family		accepted		2018-08-27			1			Mermithidae	family		FALSE
51399			Passalora ferruginea			U. Braun & Crous, 2003 (Fuckel)			species		accepted		2017-02-20			2			Passalora ferruginea U. Braun & Crous, 2003 (Fuckel)	species		FALSE
51400			Coprinopsis picacea			Redhead, Vilgalys & Moncalvo, 2001 (Bull.)			species		accepted		2017-02-20			38			Coprinopsis picacea Redhead, Vilgalys & Moncalvo, 2001 (Bull.)	species		FALSE
51401			Securigera varia			Lassen (L.)			species		accepted		2017-02-20			1			Securigera varia Lassen (L.)	species		FALSE
51402			Hygrocybe mucronella			P. Karst., 1879 (Fr.)			species		accepted		2017-02-20			5			Hygrocybe mucronella P. Karst., 1879 (Fr.)	species		FALSE
51403			Trichoglossum walteri			E.J. Durand, 1908 (Berk.)			species		accepted		2017-02-20			6			Trichoglossum walteri E.J. Durand, 1908 (Berk.)	species		FALSE
51404			Panaeolus cinctulus			Sacc., 1887 (Bolton)			species		accepted		2017-02-20			2			Panaeolus cinctulus Sacc., 1887 (Bolton)	species		FALSE
51405			Alnus cordata			Duby (Loisel.)			species		accepted		2017-02-20			3			Alnus cordata Duby (Loisel.)	species		FALSE
51406			Tradescantia fluminensis			Vell.			species		accepted		2017-02-20			2			Tradescantia fluminensis Vell.	species		FALSE
51407			Drepanosiphum platanoidis			(Schrank, 1801)			species		accepted		2017-02-20			2			Drepanosiphum platanoidis (Schrank, 1801)	species		FALSE
51408			Hygrocybe ortoniana			Bon, 1989			species		accepted		2017-02-20			17			Hygrocybe ortoniana Bon, 1989	species		FALSE
51409			Orchestes fagi			Stephens, 1831			species		to determine		2017-02-20			2			Orchestes fagi Olivier	species	updated author from Olivier	TRUE
51410			Ganoderma adspersum			Donk, 1969 (Schulzer)			species		accepted		2017-02-20			12			Ganoderma adspersum Donk, 1969 (Schulzer)	species		FALSE
51411			Clavaria falcata			Pers., 1794			species		accepted		2017-02-20			12			Clavaria falcata Pers., 1794	species		FALSE
51412			Erysiphe alphitoides			U. Braun & S. Takam., 2000 (Griffon & Maubl.)			species		accepted		2017-02-20			5			Erysiphe alphitoides U. Braun & S. Takam., 2000 (Griffon & Maubl.)	species		FALSE
51413			Camarophyllopsis hymenocephala			Arnolds, 1986 (A.H. Sm. & Hesler)			species		accepted		2017-02-20			11			Camarophyllopsis hymenocephala Arnolds, 1986 (A.H. Sm. & Hesler)	species		FALSE
51414			Frankia alni			Von Tubeuf, 1895 (Woronin, 1866)			species		accepted		2017-02-20			1			Frankia alni Von Tubeuf, 1895 (Woronin, 1866)	species		FALSE
51415			Coprinellus disseminatus			J.E. Lange, 1938 (Pers.)			species		accepted		2017-02-20			24			Coprinellus disseminatus J.E. Lange, 1938 (Pers.)	species		FALSE
51416			Coprinopsis narcotica			Redhead, Vilgalys & Moncalvo, 2001 (Batsch)			species		accepted		2017-02-20			6			Coprinopsis narcotica Redhead, Vilgalys & Moncalvo, 2001 (Batsch)	species		FALSE
51417			Coprinellus hiascens			Redhead, Vilgalys & Moncalvo, 2001 (Fr.)			species		accepted		2017-02-20			1			Coprinellus hiascens Redhead, Vilgalys & Moncalvo, 2001 (Fr.)	species		FALSE
51418			Arrhenia spathulata			Redhead, 1984 (Fr.)			species		accepted		2017-02-20			1			Arrhenia spathulata Redhead, 1984 (Fr.)	species		FALSE
51419			Arrhenia acerosa			Kühner, 1980 (Fr.)			species		accepted		2017-02-20			4			Arrhenia acerosa Kühner, 1980 (Fr.)	species		FALSE
51420			Phyllonorycter emberizaepenella			(Bouché, 1834)			species		accepted		2017-02-20			1			Phyllonorycter emberizaepenella (Bouché, 1834)	species		FALSE
51421			Russula sardonia			Fr., 1838			species		accepted		2017-02-20			1			Russula sardonia Fr., 1838	species		FALSE
51422			Malva verticillata			L.			species		accepted		2017-02-20			1			Malva verticillata L.	species		FALSE
51423			Scatella tenuicosta			Collin, 1930			species		accepted		2017-02-20			1			Scatella tenuicosta Collin, 1930	species		FALSE
51424			Eclectus roratus			(Statius Muller, 1776)			species		accepted		2017-02-20			1			Eclectus roratus (Statius Muller, 1776)	species		FALSE
51425			Erysiphe macleayae			R.Y. Zheng & G.Q. Chen, 1981			species		accepted		2017-02-21			1			Erysiphe macleayae R.Y. Zheng & G.Q. Chen, 1981	species		FALSE
51426			Melanohalea elegantula			O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch (Zahlbr.)			species		accepted		2017-02-21			1			Melanohalea elegantula O. Blanco, A. Crespo, Divakar, Essl., D. Hawksw. & Lumbsch (Zahlbr.)	species		FALSE
51427			Chromatomyia scolopendri			(Robineau-Desvoidy, 1851)			species		accepted		2017-02-21			2			Chromatomyia scolopendri (Robineau-Desvoidy, 1851)	species		FALSE
51428			Amaranthus deflexus			L.			species		accepted		2017-02-21			1			Amaranthus deflexus L.	species		FALSE
51429			Bromus madritensis			L.			species		accepted		2017-02-21			2			Bromus madritensis L.	species		FALSE
51430			Aucuba japonica			Thunb.			species		accepted		2017-02-21			3			Aucuba japonica Thunb.	species		FALSE
51431			Bromus commutatus			Schrad.			species		accepted		2017-02-21			4			Bromus commutatus Schrad.	species		FALSE
51432			Campanula fenestrellata			Feer			species		accepted		2017-02-21			3			Campanula fenestrellata Feer	species		FALSE
51433			Chaenorhinum origanifolium			Kostel. (L.)			species		accepted		2017-02-21			2			Chaenorhinum origanifolium Kostel. (L.)	species		FALSE
51434			Cotoneaster franchetii			Boiss.			species		accepted		2017-02-21			1			Cotoneaster franchetii Boiss.	species		FALSE
51435			Anacyclus australis			Sieber			species		to determine		2017-02-21			8			Anacyclus australis Sieber	species		FALSE
51436			Epilobium brachycarpum			Presl			species		accepted		2017-02-21			4			Epilobium brachycarpum Presl	species		FALSE
51437			Hordeum murinum leporinum			Arcang. (Link)			subspecies		accepted		2017-02-21			5			Hordeum murinum leporinum Arcang. (Link)	subspecies		FALSE
51438			Oenothera ersteinensis			Linder & Jean			species		accepted		2017-02-21			2			Oenothera ersteinensis Linder & Jean	species		FALSE
51439			Polypogon viridis			Breistr. (Gouan)			species		accepted		2017-02-21			6			Polypogon viridis Breistr. (Gouan)	species		FALSE
51440			Solanum triflorum			Nutt.			species		accepted		2017-02-21			1			Solanum triflorum Nutt.	species		FALSE
51441			Myxarium nucleatum			Wallr., 1833			species		accepted		2017-02-21			5			Myxarium nucleatum Wallr., 1833	species		FALSE
51442			Omphaloscelis lunosa			Haworth, 1809			species		accepted		2017-02-21			2			Omphaloscelis lunosa Haworth, 1809	species		FALSE
51443			Cryphia raptricula			Denis & Schiffermüller, 1775			species		accepted		2017-02-21			1			Cryphia raptricula Denis & Schiffermüller, 1775	species		FALSE
51444			Certhia familiaris familiaris						subspecies		accepted		2017-02-21			1			Certhia familiaris familiaris	subspecies		FALSE
51445			Bryum dichotomum			Hedwig, 1801			species		accepted		2017-02-21			2			Bryum dichotomum Hedwig, 1801	species		FALSE
51446			Tamiasciurus hudsonicus			(Erxleben, 1777)			species		accepted		2017-02-21			1			Tamiasciurus hudsonicus (Erxleben, 1777)	species		FALSE
51447			Lonchura			Sykes, 1832			genus		accepted		2017-02-21			1			Lonchura Sykes, 1832	genus		FALSE
51448			Helleborus orientalis			Lam.			species		accepted		2017-02-21			3			Helleborus orientalis Lam.	species		FALSE
51449			Calycellina fagina			Baral, 1985 (Ant. Schmidt & Arendh.)			species		accepted		2017-02-21			1			Calycellina fagina Baral, 1985 (Ant. Schmidt & Arendh.)	species		FALSE
51450			Rhizobium radiobacter			Young et al., 2001 (Beijerinck & van Delden, 1902)			species		accepted		2017-02-21			1			Rhizobium radiobacter Young et al., 2001 (Beijerinck & van Delden, 1902)	species		FALSE
51451			Schizolachnus pineti			(Fabricius, 1781)			species		accepted		2017-02-21			2			Schizolachnus pineti (Fabricius, 1781)	species		FALSE
51452			Dicranophragma nemorale			(Meigen, 1818)			species		accepted		2017-02-21			2			Dicranophragma nemorale (Meigen, 1818)	species		FALSE
51453			Lipsothrix nervosa			Edwards, 1938			species		accepted		2017-02-21			3			Lipsothrix nervosa Edwards, 1938	species		FALSE
51454			Thaumastoptera calceata			Mik, 1866			species		accepted		2017-02-21			2			Thaumastoptera calceata Mik, 1866	species		FALSE
51455			Rhypholophus bifurcatus			Goetghebuer, 1920			species		accepted		2017-02-21			2			Rhypholophus bifurcatus Goetghebuer, 1920	species		FALSE
51456			Phalacrocorax carbo carbo						subspecies		accepted		2017-02-21			2			Phalacrocorax carbo carbo	subspecies		FALSE
51457			Aulacobaridia			Hustache, 1938			genus		accepted		2017-02-21			1			Aulacobaridia Hustache, 1938	genus		FALSE
51458			Lepraria			Acharius, 1803			genus		accepted		2017-02-21			1			Lepraria Acharius, 1803	genus		FALSE
51459			Erysiphe berberidis			DC., 1805			species		accepted		2017-02-21			1			Erysiphe berberidis DC., 1805	species		FALSE
51460			Hyperomyzus lactucae			(Linnaeus, 1758)			species		accepted		2017-02-21			2			Hyperomyzus lactucae (Linnaeus, 1758)	species		FALSE
51461			Bostrychia hagedash			(Latham, 1790)			species		accepted		2017-02-21			1			Bostrychia hagedash (Latham, 1790)	species		FALSE
51462			Frutioidia bisignata			(Mulsant & Rey, 1855)			species		accepted		2017-02-21			5			Frutioidia bisignata (Mulsant & Rey, 1855)	species		FALSE
51463			Eriozona erratica			(Linnaeus, 1758)			species		accepted		2017-02-21			1			Eriozona erratica (Linnaeus, 1758)	species		FALSE
51464			Cyrtomium fortunei			J. Sm.			species		accepted		2017-02-21			2			Cyrtomium fortunei J. Sm.	species		FALSE
51465			Fraxinus excelsior excelsior						subspecies		accepted		2017-02-21			1			Fraxinus excelsior excelsior	subspecies		FALSE
51466			Hedera helix helix						subspecies		accepted		2017-02-21			1			Hedera helix helix	subspecies		FALSE
51467			Pipiza notata			Meigen, 1822			species		accepted		2017-02-21			1			Pipiza notata Meigen, 1822	species		FALSE
51468			Arion vulgaris			Moquin-Tandon, 1855			species		accepted		2017-02-21			8			Arion vulgaris Moquin-Tandon, 1855	species		FALSE
51469			Stigmatogaster subterranea			(Shaw, 1789)			species		accepted		2017-02-21			2			Stigmatogaster subterranea (Shaw, 1789)	species		FALSE
51470			Chlorophyllum rachodes			Vellinga, 2002 (Vittad.)			species		accepted		2017-02-21			12			Chlorophyllum rachodes Vellinga, 2002 (Vittad.)	species		FALSE
51471			Leucoagaricus sericifer			Vellinga, 2000 (Locq.)			species		accepted		2017-02-21			1			Leucoagaricus sericifer Vellinga, 2000 (Locq.)	species		FALSE
51472			Coprinopsis romagnesiana			Redhead, Vilgalys & Moncalvo, 2001 (Singer)			species		accepted		2017-02-21			2			Coprinopsis romagnesiana Redhead, Vilgalys & Moncalvo, 2001 (Singer)	species		FALSE
51473			Cortinarius saturninus			Fr., 1838 (Fr.)			species		accepted		2017-02-21			1			Cortinarius saturninus Fr., 1838 (Fr.)	species		FALSE
51474			Leratiomyces ceres			Spooner & Bridge, 2008 (Cooke & Massee)			species		accepted		2017-02-21			3			Leratiomyces ceres Spooner & Bridge, 2008 (Cooke & Massee)	species		FALSE
51475			Roridomyces roridus			Rexer, 1994 (Fr.)			species		accepted		2017-02-21			1			Roridomyces roridus Rexer, 1994 (Fr.)	species		FALSE
51476			Panellus serotinus			Kühner, 1950 (Pers.)			species		accepted		2017-02-21			6			Panellus serotinus Kühner, 1950 (Pers.)	species		FALSE
51477			Clitopilus geminus			Noordel. & Co-David, 2009 (Paulet)			species		accepted		2017-02-21			2			Clitopilus geminus Noordel. & Co-David, 2009 (Paulet)	species		FALSE
51478			Coprinopsis cortinata			Gminder, 2010 (J.E. Lange)			species		accepted		2017-02-21			3			Coprinopsis cortinata Gminder, 2010 (J.E. Lange)	species		FALSE
51479			Coprinellus domesticus			Vilgalys, Hopple & Jacq. Johnson, 2001 (Bolton)			species		accepted		2017-02-21			3			Coprinellus domesticus Vilgalys, Hopple & Jacq. Johnson, 2001 (Bolton)	species		FALSE
51480			Russula rubra			Fr., 1838 (Fr.)			species		accepted		2017-02-21			2			Russula rubra Fr., 1838 (Fr.)	species		FALSE
51481			Hemipholiota populnea			Bon, 1986 (Pers.)			species		accepted		2017-02-21			5			Hemipholiota populnea Bon, 1986 (Pers.)	species		FALSE
51482			Russula clavipes			Velen., 1920			species		accepted		2017-02-21			2			Russula clavipes Velen., 1920	species		FALSE
51483			Neonectria coccinea			Rossman & Samuels, 1999 (Pers.)			species		accepted		2017-02-21			3			Neonectria coccinea Rossman & Samuels, 1999 (Pers.)	species		FALSE
51484			Cortinarius citrinus			J.E. Lange ex P.D. Orton, 1960			species		accepted		2017-02-21			1			Cortinarius citrinus J.E. Lange ex P.D. Orton, 1960	species		FALSE
51485			Leratiomyces squamosus			Bridge & Spooner, 2008 (Pers.)			species		accepted		2017-02-21			2			Leratiomyces squamosus Bridge & Spooner, 2008 (Pers.)	species		FALSE
51486			Amanita excelsa			Bertill., 1866 (Fr.)			species		accepted		2017-02-21			5			Amanita excelsa Bertill., 1866 (Fr.)	species		FALSE
51487			Linaria maroccana			Hook. fil.			species		accepted		2017-02-21			8			Linaria maroccana Hook. fil.	species		FALSE
51488			Aphanes australis			Rydb.			species		accepted		2017-02-21			1			Aphanes australis Rydb.	species		FALSE
51489			Heteromurus nitidus			(Templeton, 1835)			species		accepted		2017-02-21			1			Heteromurus nitidus (Templeton, 1835)	species		FALSE
51490			Hyadaphis foeniculi			(Passerini, 1860)			species		accepted		2017-02-21			1			Hyadaphis foeniculi (Passerini, 1860)	species		FALSE
51491			Macrosiphum euphorbiae			(Thomas, C., 1878)			species		accepted		2017-02-21			1			Macrosiphum euphorbiae (Thomas, C., 1878)	species		FALSE
51492			Platygaster			Latreille, 1809			genus		accepted		2017-02-21			1			Platygaster Latreille, 1809	genus		FALSE
51493			Tremella aurantia			Schwein., 1822			species		accepted		2017-02-21			1			Tremella aurantia Schwein., 1822	species		FALSE
51494			Bagliettoa calciseda			Gueidan & Cl. Roux (DC.)			species		accepted		2017-02-21			1			Bagliettoa calciseda Gueidan & Cl. Roux (DC.)	species		FALSE
51495			Panorpa alpina			Rambur, 1842			species		accepted		2017-02-21			1			Panorpa alpina Rambur, 1842	species		FALSE
51496			Macrolepiota fuliginosa			Bon, 1977 (Barla)			species		accepted		2017-02-21			2			Macrolepiota fuliginosa Bon, 1977 (Barla)	species		FALSE
51497			Lactarius rubrocinctus			Fr., 1863			species		accepted		2017-02-21			2			Lactarius rubrocinctus Fr., 1863	species		FALSE
51498			Lactarius vellereus			Fr., 1838 (Fr.)			species		accepted		2017-02-21			3			Lactarius vellereus Fr., 1838 (Fr.)	species		FALSE
51499			Pterocomma salicis			(Linnaeus, 1758)			species		accepted		2017-02-21			4			Pterocomma salicis (Linnaeus, 1758)	species		FALSE
51500			Polydrusus formosus			(Mayer, 1779)			species		accepted		2017-02-21			3			Polydrusus formosus (Mayer, 1779)	species		FALSE
51501			Cacopsylla fulguralis			(Kuwayama, 1908)			species		accepted		2017-02-21			1			Cacopsylla fulguralis (Kuwayama, 1908)	species		FALSE
51502			Bromus madritensis			L.			species		accepted		2017-02-21			7			Bromus madritensis L.	species		FALSE
51503			Satureja			L.			genus		accepted		2017-02-21			1			Satureja L.	genus		FALSE
51504			Capsella rubella			Reut.			species		accepted		2017-02-21			7			Capsella rubella Reut.	species		FALSE
51505			Lactuca sativa						species		accepted		2017-02-21			1			Lactuca sativa	species		FALSE
51506			Fraxinus ornus			L.			species		accepted		2017-02-21			2			Fraxinus ornus L.	species		FALSE
51507			Rosa henkeri-schulzei			Wissemann			species		accepted		2017-02-21			1			Rosa henkeri-schulzei Wissemann	species		FALSE
51508			Cornus sanguinea australis			Jáv. (C.A.Mey.)			subspecies		accepted		2017-02-21			2			Cornus sanguinea australis Jáv. (C.A.Mey.)	subspecies		FALSE
51509			Prunus persica			Stokes (L.)			species		accepted		2017-02-21			2			Prunus persica Stokes (L.)	species		FALSE
51510			Persea americana			Mill.			species		accepted		2017-02-21			1			Persea americana Mill.	species		FALSE
51511			Hedera hibernica			Poit.			species		accepted		2017-02-21			1			Hedera hibernica Poit.	species		FALSE
51512			Nicotiana alata			Link & Otto			species		accepted		2017-02-21			1			Nicotiana alata Link & Otto	species		FALSE
51513			Perovskia atriplicifolia			Benth.			species		accepted		2017-02-21			2			Perovskia atriplicifolia Benth.	species		FALSE
51514			Euonymus fortunei			Hand.-Mazz. (Turcz.)			species		accepted		2017-02-21			1			Euonymus fortunei Hand.-Mazz. (Turcz.)	species		FALSE
51515			Phalaris brachystachys			Link			species		accepted		2017-02-21			2			Phalaris brachystachys Link	species		FALSE
51733			Oenothera lindheimeri			W.L.Wagner & Hoch (Engelm. & A.Gray)			species		accepted		2018-08-27			1			Oenothera lindheimeri W.L.Wagner & Hoch (Engelm. & A.Gray)	species		FALSE
51734			Sagittaria latifolia			Willd.			species		accepted		2018-08-27			1			Sagittaria latifolia Willd.	species		FALSE
51735			Cedrus			L.			genus		accepted		2018-08-27			3			Cedrus L.	genus		FALSE
51736			Lysichiton			Schott			genus		accepted		2018-08-27			1			Lysichiton Schott	genus		FALSE
51737			Catalpa			Scop.			genus		accepted		2018-08-27			1			Catalpa Scop.	genus		FALSE
51738			Drymonia querna			(Denis & Schiffermuller, 1775)			species		accepted		2018-08-27			5			Drymonia querna (Denis & Schiffermuller, 1775)	species		FALSE
51739			Lateroligia ophiogramma			(Esper, 1794)			species		accepted		2018-08-27			5			Lateroligia ophiogramma (Esper, 1794)	species		FALSE
51740			Photedes fluxa			(Hubner, 1809)			species		accepted		2018-08-27			5			Photedes fluxa (Hubner, 1809)	species		FALSE
51741			Anania perlucidalis			(Hubner, 1809)			species		accepted		2018-08-27			5			Anania perlucidalis (Hubner, 1809)	species		FALSE
51742			Pechipogo plumigeralis			Hubner, 1825			species		accepted		2018-08-27			1			Pechipogo plumigeralis Hubner, 1825	species		FALSE
51743			Lactuca serriola serriola						forma		accepted		2018-08-27			1			Lactuca serriola serriola	form		FALSE
51744			Brenthis daphne			(Bergstrasser, 1780)			species		accepted		2018-08-27			1			Brenthis daphne (Bergstrasser, 1780)	species		FALSE
51745			Isodontia mexicana			(de Saussure, 1867)			species		accepted		2018-08-27			5			Isodontia mexicana (de Saussure, 1867)	species		FALSE
51746			Orchestes alni			(Linnaeus & C., 1758)			species		accepted		2018-08-27			1			Orchestes alni (Linnaeus & C., 1758)	species		FALSE
51747			Acanthus mollis			L.			species		accepted		2018-08-27			2			Acanthus mollis L.	species		FALSE
51748			Oegoconia caradjai			Popescu-Gorj & CÄ?puÈ?e, 1965			species		accepted		2018-08-27			1			Oegoconia caradjai Popescu-Gorj & CÄ?puÈ?e, 1965	species		FALSE
51749			Hemerocallis			L.			genus		accepted		2018-08-27			1			Hemerocallis L.	genus		FALSE
51750			Aphis epilobiaria			Theobald, 1927			species		accepted		2018-08-27			1			Aphis epilobiaria Theobald, 1927	species		FALSE
51751			Greenomyia mongolica			Lastovka & Matile, 1974			species		accepted		2018-08-27			1			Greenomyia mongolica Lastovka & Matile, 1974	species		FALSE
51752			Aceria tuberculata			(Nalepa, 1891)			species		accepted		2018-08-27			1			Aceria tuberculata (Nalepa, 1891)	species		FALSE
51753			Impatientinum asiaticum			Nevsky, 1929			species		accepted		2018-08-27			1			Impatientinum asiaticum Nevsky, 1929	species		FALSE
51754			Patrocloides diasemae			(Tischbein, 1877)			species		accepted		2018-08-27			1			Patrocloides diasemae (Tischbein, 1877)	species		FALSE
51755			Tagetes erecta			L.			species		accepted		2018-08-27			1			Tagetes erecta L.	species		FALSE
51756			Gypsophila elegans			M.Bieb.			species		accepted		2018-08-27			1			Gypsophila elegans M.Bieb.	species		FALSE
51757			Synophropsis lauri			Horváth, 1897			species		accepted		2018-08-27			1			Synophropsis lauri Horváth, 1897	species		FALSE
51758			Rhopalosiphum nymphaeae			(Linnaeus, 1761)			species		accepted		2018-08-27			2			Rhopalosiphum nymphaeae (Linnaeus, 1761)	species		FALSE
51759			Buxus			L.			genus		accepted		2018-08-27			1			Buxus L.	genus		FALSE
51760			Cecidophyes nudus			Nalepa, 1891			species		accepted		2018-08-27			1			Cecidophyes nudus Nalepa, 1891	species		FALSE
51761			Ipomoea hederacea			Jacq.			species		accepted		2018-08-27			1			Ipomoea hederacea Jacq.	species		FALSE
51762			Lyonetia prunifoliella			(Hubner, 1796)			species		accepted		2018-08-27			4			Lyonetia prunifoliella (Hubner, 1796)	species		FALSE
51763			Physemocecis hartigi			(Liebel, 1892)			species		accepted		2018-08-27			1			Physemocecis hartigi (Liebel, 1892)	species		FALSE
51820			Parasola auricoma			Redhead, Vilgalys & Hopple (Pat.)			species		accepted		2018-10-26			1			Parasola auricoma Redhead, Vilgalys & Hopple (Pat.)	species		FALSE
51821			Lycoperdon pyriforme			Schaeff.			species		accepted		2018-10-26			4			Lycoperdon pyriforme Schaeff.	species		FALSE
51822			Cantharellus ferruginascens			P.D.Orton			species		accepted		2018-10-26			1			Cantharellus ferruginascens P.D.Orton	species		FALSE
51823			Clitocybe gibba			P.Kumm. (Pers.)			species		accepted		2018-10-26			2			Clitocybe gibba P.Kumm. (Pers.)	species		FALSE
51824			Leccinellum carpini			Bresinsky & Manfr.Binder (R.Schulz)			species		accepted		2018-10-26			1			Leccinellum carpini Bresinsky & Manfr.Binder (R.Schulz)	species		FALSE
