taxonid,annexcode,acceptedname,gbif_scientificName,gbif_accepted_name,gbif_kingdom,gbif_phylum,gbif_order,gbif_class,gbif_family,gbif_genus
3585,EUR-CON-BER_Annex II,Phoenicurus phoenicurus,"Phoenicurus phoenicurus (Linnaeus, 1758)","Phoenicurus phoenicurus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Phoenicurus
3586,EUR-CON-BER_Annex II,Phylloscopus bonelli,"Phylloscopus bonelli (Vieillot, 1819)","Phylloscopus bonelli (Vieillot, 1819)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
3587,EUR-CON-BER_Annex II,Phylloscopus borealis,"Phylloscopus borealis (J.H.Blasius, 1858)","Phylloscopus borealis (J.H.Blasius, 1858)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
3588,EUR-CON-BER_Annex II,Phylloscopus collybita,"Phylloscopus collybita (Vieillot, 1817)","Phylloscopus collybita (Vieillot, 1817)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
3589,EUR-CON-BER_Annex II,Phylloscopus fuscatus,"Phylloscopus fuscatus (Blyth, 1842)","Phylloscopus fuscatus (Blyth, 1842)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
3590,EUR-CON-BER_Annex II,Phylloscopus inornatus,"Phylloscopus inornatus (Blyth, 1842)","Phylloscopus inornatus (Blyth, 1842)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
3592,EUR-CON-BER_Annex II,Oenanthe oenanthe,"Oenanthe oenanthe (Linnaeus, 1758)","Oenanthe oenanthe (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
3593,EUR-CON-BER_Annex II,Zoothera sibirica,"Zoothera sibirica (Pallas, 1776)","Geokichla sibirica (Pallas, 1776)",Animalia,Chordata,Passeriformes,Aves,Turdidae,Geokichla
3595,EUR-CON-BER_Annex II,Muscicapa striata,"Muscicapa striata (Pallas, 1764)","Setophaga striata (J.R.Forster, 1772)",Animalia,Chordata,Passeriformes,Aves,Parulidae,Setophaga
3596,EUR-CON-BER_Annex II,Netta rufina,"Netta rufina (Pallas, 1773)","Netta rufina (Pallas, 1773)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Netta
3597,EUR-CON-BER_Annex II,Nucifraga caryocatactes,"Nucifraga caryocatactes (Linnaeus, 1758)","Nucifraga caryocatactes (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Corvidae,Nucifraga
3600,EUR-CON-BER_Annex II,Numenius tenuirostris,"Numenius tenuirostris Vieillot, 1817","Numenius tenuirostris Vieillot, 1817",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Numenius
3601,EUR-CON-BER_Annex II,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)","Nycticorax nycticorax (Linnaeus, 1758)",Animalia,Chordata,Pelecaniformes,Aves,Ardeidae,Nycticorax
3603,EUR-CON-BER_Annex II,Oenanthe deserti,"Oenanthe deserti (Temminck, 1825)","Oenanthe deserti (Temminck, 1825)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
3605,EUR-CON-BER_Annex II,Oenanthe isabellina,"Oenanthe isabellina (Temminck, 1829)","Oenanthe isabellina (Temminck, 1829)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
3607,EUR-CON-BER_Annex II,Oenanthe pleschanka,"Oenanthe pleschanka (Lepechin, 1770)","Oenanthe pleschanka (Lepechin, 1770)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
3608,EUR-CON-BER_Annex II,Oriolus oriolus,"Oriolus oriolus (Linnaeus, 1758)","Oriolus oriolus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Oriolidae,Oriolus
3609,EUR-CON-BER_Annex II,Otis tarda,"Otis tarda Linnaeus, 1758","Otis tarda Linnaeus, 1758",Animalia,Chordata,Otidiformes,Aves,Otididae,Otis
3611,EUR-CON-BER_Annex II,Oxyura jamaicensis,"Oxyura jamaicensis (Gmelin, 1789)","Oxyura jamaicensis (Gmelin, 1789)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Oxyura
3612,EUR-CON-BER_Annex II,Oxyura leucocephala,"Oxyura leucocephala (Scopoli, 1769)","Oxyura leucocephala (Scopoli, 1769)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Oxyura
3613,EUR-CON-BER_Annex II,Pagophila eburnea,"Pagophila eburnea (Phipps, 1774)","Pagophila eburnea (Phipps, 1774)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Pagophila
3614,EUR-CON-BER_Annex II,Pandion haliaetus,"Pandion haliaetus (Linnaeus, 1758)","Pandion haliaetus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Pandionidae,Pandion
3615,EUR-CON-BER_Annex II,Panurus biarmicus,"Panurus biarmicus (Linnaeus, 1758)","Panurus biarmicus (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Panuridae,Panurus
3620,EUR-CON-BER_Annex II,Oenanthe hispanica,"Oenanthe hispanica (Linnaeus, 1758)","Oenanthe hispanica (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
3621,EUR-CON-BER_Annex II,Anser rossii,"Anser rossii Cassin, 1861","Chen rossii (Cassin, 1861)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Chen
3622,EUR-CON-BER_Annex II,Tadorna ferruginea,"Tadorna ferruginea (Pallas, 1764)","Tadorna ferruginea (Pallas, 1764)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Tadorna
3623,EUR-CON-BER_Annex II,Anas falcata,"Anas falcata Georgi, 1775","Anas falcata Georgi, 1775",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anas
3624,EUR-CON-BER_Annex II,Oceanites oceanicus,"Oceanites oceanicus (Kuhl, 1820)","Oceanites oceanicus (Kuhl, 1820)",Animalia,Chordata,Procellariiformes,Aves,Hydrobatidae,Oceanites
3625,EUR-CON-BER_Annex II,Haliaeetus leucoryphus,"Haliaeetus leucoryphus (Pallas, 1771)","Haliaeetus leucoryphus (Pallas, 1771)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Haliaeetus
3626,EUR-CON-BER_Annex II,Gypaetus barbatus,"Gypaetus barbatus (Linnaeus, 1758)","Gypaetus barbatus (Linnaeus, 1758)",Animalia,Chordata,Accipitriformes,Aves,Accipitridae,Gypaetus
3627,EUR-CON-BER_Annex II,Vanellus gregarius,"Vanellus gregarius (Pallas, 1771)","Vanellus gregarius (Pallas, 1771)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Vanellus
3628,EUR-CON-BER_Annex II,Vanellus leucurus,"Vanellus leucurus (Lichtenstein, 1823)","Vanellus leucurus (Lichtenstein, 1823)",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Vanellus
3629,EUR-CON-BER_Annex II,Rhodostethia rosea,"Rhodostethia rosea (MacGillivray, 1824)","Rhodostethia rosea (MacGillivray, 1824)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Rhodostethia
3630,EUR-CON-BER_Annex II,Coracias garrulus,"Coracias garrulus Linnaeus, 1758","Coracias garrulus Linnaeus, 1758",Animalia,Chordata,Coraciiformes,Aves,Coraciidae,Coracias
3631,EUR-CON-BER_Annex II,Muntiacus reevesi,"Muntiacus reevesi (Ogilby, 1839)","Muntiacus reevesi (Ogilby, 1839)",Animalia,Chordata,Artiodactyla,Mammalia,Cervidae,Muntiacus
3635,EUR-CON-BER_Annex II,Kogia breviceps,"Kogia breviceps (Blainville, 1838)","Kogia breviceps (Blainville, 1838)",Animalia,Chordata,Cetacea,Mammalia,Kogiidae,Kogia
3641,EUR-CON-BER_Annex II,Lutra lutra,"Lutra lutra (Linnaeus, 1758)","Lutra lutra (Linnaeus, 1758)",Animalia,Chordata,Carnivora,Mammalia,Mustelidae,Lutra
3644,EUR-CON-BER_Annex II,Dama dama,"Dama dama (Linnaeus, 1758)","Dama dama (Linnaeus, 1758)",Animalia,Chordata,Artiodactyla,Mammalia,Cervidae,Dama
3651,EUR-CON-BER_Annex II,Neomys fodiens,"Neomys fodiens (Pennant, 1771)","Neomys fodiens (Pennant, 1771)",Animalia,Chordata,Soricomorpha,Mammalia,Soricidae,Neomys
3663,EUR-CON-BER_Annex II,Pseudorca crassidens,"Pseudorca crassidens (Owen, 1846)","Pseudorca crassidens (Owen, 1846)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Pseudorca
3676,EUR-CON-BER_Annex II,Cervus elaphus,"Cervus elaphus Linnaeus, 1758","Cervus elaphus Linnaeus, 1758",Animalia,Chordata,Artiodactyla,Mammalia,Cervidae,Cervus
3678,EUR-CON-BER_Annex II,Felis silvestris,"Felis silvestris Schreber, 1777","Felis silvestris Schreber, 1777",Animalia,Chordata,Carnivora,Mammalia,Felidae,Felis
3682,EUR-CON-BER_Annex II,Mesoplodon grayi,"Mesoplodon grayi von Haast, 1876","Mesoplodon grayi von Haast, 1876",Animalia,Chordata,Cetacea,Mammalia,Hyperoodontidae,Mesoplodon
3687,EUR-CON-BER_Annex II,Physeter catodon,"Physeter catodon Linnaeus, 1758","Physeter macrocephalus Linnaeus, 1758",Animalia,Chordata,Cetacea,Mammalia,Physeteridae,Physeter
3689,EUR-CON-BER_Annex II,Sorex araneus,"Sorex araneus Linnaeus, 1758","Sorex araneus Linnaeus, 1758",Animalia,Chordata,Soricomorpha,Mammalia,Soricidae,Sorex
3690,EUR-CON-BER_Annex II,Sorex coronatus,"Sorex coronatus Millet, 1828","Sorex coronatus Millet, 1828",Animalia,Chordata,Soricomorpha,Mammalia,Soricidae,Sorex
3691,EUR-CON-BER_Annex II,Sorex minutus,"Sorex minutus Linnaeus, 1766","Sorex minutus Linnaeus, 1766",Animalia,Chordata,Soricomorpha,Mammalia,Soricidae,Sorex
5594,EUR-CON-BER_Annex II,Graphoderus bilineatus,"Graphoderus bilineatus (De Geer, 1774)","Graphoderus bilineatus (De Geer, 1774)",Animalia,Arthropoda,Coleoptera,Insecta,Dytiscidae,Graphoderus
5595,EUR-CON-BER_Annex II,Dytiscus latissimus,"Dytiscus latissimus Linnaeus, 1758","Dytiscus latissimus Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Dytiscidae,Dytiscus
5611,EUR-CON-BER_Annex II,Osmoderma eremita,"Osmoderma eremita (Scopoli, 1763)","Osmoderma eremita (Scopoli, 1763)",Animalia,Arthropoda,Coleoptera,Insecta,Cetoniidae,Osmoderma
5615,EUR-CON-BER_Annex II,Cerambyx cerdo,"Cerambyx cerdo Linnaeus, 1758","Cerambyx cerdo Linnaeus, 1758",Animalia,Arthropoda,Coleoptera,Insecta,Cerambycidae,Cerambyx
5629,EUR-CON-BER_Annex II,Monodon monoceros,"Monodon monoceros Linnaeus, 1758","Monodon monoceros Linnaeus, 1758",Animalia,Chordata,Cetacea,Mammalia,Monodontidae,Monodon
5630,EUR-CON-BER_Annex II,Eschrichtius robustus,"Eschrichtius robustus (Lilljeborg, 1861)","Eschrichtius robustus (Lilljeborg, 1861)",Animalia,Chordata,Cetacea,Mammalia,Eschrichtiidae,Eschrichtius
5631,EUR-CON-BER_Annex II,Steno bredanensis,"Steno bredanensis (G.Cuvier, 1828)","Steno bredanensis (G.Cuvier, 1828)",Animalia,Chordata,Cetacea,Mammalia,Delphinidae,Steno
15960,EUR-CON-BER_Annex II,Physeter macrocephalus,"Physeter macrocephalus Linnaeus, 1758","Physeter macrocephalus Linnaeus, 1758",Animalia,Chordata,Cetacea,Mammalia,Physeteridae,Physeter
16128,EUR-CON-BER_Annex II,Mauremys rivulata,"Mauremys rivulata (Valenciennes, 1833)","Mauremys rivulata (Valenciennes, 1833)",Animalia,Chordata,Testudines,Reptilia,Geoemydidae,Mauremys
16129,EUR-CON-BER_Annex II,Eretmochelys imbricata,"Eretmochelys imbricata (Linnaeus, 1766)","Eretmochelys imbricata (Linnaeus, 1766)",Animalia,Chordata,Testudines,Reptilia,Cheloniidae,Eretmochelys
16130,EUR-CON-BER_Annex II,Lepidochelys olivacea,"Lepidochelys olivacea (Eschscholtz, 1829)","Lepidochelys olivacea (Eschscholtz, 1829)",Animalia,Chordata,Testudines,Reptilia,Cheloniidae,Lepidochelys
16131,EUR-CON-BER_Annex II,Natrix natrix,"Natrix natrix (Linnaeus, 1758)","Natrix natrix (Linnaeus, 1758)",Animalia,Chordata,Squamata,Reptilia,Natricidae,Natrix
16133,EUR-CON-BER_Annex II,Emys orbicularis,"Emys orbicularis (Linnaeus, 1758)","Emys orbicularis (Linnaeus, 1758)",Animalia,Chordata,Testudines,Reptilia,Emydidae,Emys
16134,EUR-CON-BER_Annex II,Trachemys scripta,"Trachemys scripta (Thunberg In Schoepff, 1792)","Trachemys scripta (Thunberg In Schoepff, 1792)",Animalia,Chordata,Testudines,Reptilia,Emydidae,Trachemys
16135,EUR-CON-BER_Annex II,Hyla meridionalis,"Hyla meridionalis Boettger, 1874","Hyla meridionalis Boettger, 1874",Animalia,Chordata,Anura,Amphibia,Hylidae,Hyla
16136,EUR-CON-BER_Annex II,Podarcis muralis,"Podarcis muralis (Laurenti, 1768)","Podarcis muralis (Laurenti, 1768)",Animalia,Chordata,Squamata,Reptilia,Lacertidae,Podarcis
16137,EUR-CON-BER_Annex II,Zootoca vivipara,"Zootoca vivipara (Jacquin, 1787)","Zootoca vivipara (Lichtenstein, 1823)",Animalia,Chordata,Squamata,Reptilia,Lacertidae,Zootoca
16138,EUR-CON-BER_Annex II,Rana catesbeiana,"Rana catesbeiana Shaw, 1802","Lithobates catesbeianus (Shaw, 1802)",Animalia,Chordata,Anura,Amphibia,Ranidae,Lithobates
16139,EUR-CON-BER_Annex II,Salamandra salamandra,"Salamandra salamandra (Linnaeus, 1758)","Salamandra salamandra (Linnaeus, 1758)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Salamandra
16140,EUR-CON-BER_Annex II,Triturus carnifex,"Triturus carnifex (Laurenti, 1768)","Triturus carnifex (Laurenti, 1768)",Animalia,Chordata,Caudata,Amphibia,Salamandridae,Triturus
20233,EUR-CON-BER_Annex II,Sympecma paedisca,"Sympecma paedisca Brauer, 1877","Sympecma paedisca Brauer, 1877",Animalia,Arthropoda,Odonata,Insecta,Lestidae,Sympecma
22562,EUR-CON-BER_Annex II,Eriogaster catax,"Eriogaster catax (Linnaeus, 1758)","Eriogaster catax (Linnaeus, 1758)",Animalia,Arthropoda,Lepidoptera,Insecta,Lasiocampidae,Eriogaster
23737,EUR-CON-BER_Annex II,Aix galericulata,"Aix galericulata (Linnaeus, 1758)","Aix galericulata (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Aix
23738,EUR-CON-BER_Annex II,Aix sponsa,"Aix sponsa Linnaeus, 1758","Aix sponsa Linnaeus, 1758",Animalia,Chordata,Anseriformes,Aves,Anatidae,Aix
23739,EUR-CON-BER_Annex II,Alopochen aegyptiaca,"Alopochen aegyptiaca (Linnaeus, 1766)","Alopochen aegyptiaca (Linnaeus, 1766)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Alopochen
23740,EUR-CON-BER_Annex II,Anas carolinensis,"Anas carolinensis Gmelin, 1789","Anas carolinensis Gmelin, 1789",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anas
23741,EUR-CON-BER_Annex II,Anser indicus,"Anser indicus (Latham, 1790)","Anser indicus (Latham, 1790)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anser
23742,EUR-CON-BER_Annex II,Anser serrirostris,"Anser serrirostris Swinhoe, 1871","Anser serrirostris Swinhoe, 1871",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anser
23743,EUR-CON-BER_Annex II,Branta hrota,"Branta hrota (Müller, 1776)","Branta bernicla hrota (O.F.Müller, 1776)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
23744,EUR-CON-BER_Annex II,Branta hutchinsii,"Branta hutchinsii (Richardson, 1832)","Branta hutchinsii (Richardson, 1832)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
23745,EUR-CON-BER_Annex II,Branta nigricans,"Branta nigricans (Lawrence, 1846)","Branta bernicla nigricans (Lawrence, 1846)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Branta
23746,EUR-CON-BER_Annex II,Cygnus atratus,"Cygnus atratus (Latham, 1790)","Cygnus atratus (Latham, 1790)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
23747,EUR-CON-BER_Annex II,Cygnus bewickii,"Cygnus bewickii Yarrell, 1830","Cygnus columbianus bewickii Yarrell, 1830",Animalia,Chordata,Anseriformes,Aves,Anatidae,Cygnus
23748,EUR-CON-BER_Annex II,Melanitta americana,"Melanitta americana (Swainson, 1832)","Melanitta nigra americana (Swainson, 1832)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Melanitta
23749,EUR-CON-BER_Annex II,Mergellus albellus,"Mergellus albellus (Linnaeus, 1758)","Mergellus albellus (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Mergellus
23750,EUR-CON-BER_Annex II,Apus melba,"Apus melba (Linnaeus, 1758)","Apus melba (Linnaeus, 1758)",Animalia,Chordata,Apodiformes,Aves,Apodidae,Apus
23751,EUR-CON-BER_Annex II,Charadrius morinellus,"Charadrius morinellus Linnaeus, 1758","Charadrius morinellus Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
23752,EUR-CON-BER_Annex II,Emberiza calandra,"Emberiza calandra Linnaeus, 1758","Emberiza calandra Linnaeus, 1758",Animalia,Chordata,Passeriformes,Aves,Emberizidae,Emberiza
23753,EUR-CON-BER_Annex II,Carduelis cabaret,"Carduelis cabaret (P.L.Statius Müller, 1776)","Acanthis flammea cabaret (P.L.Statius Müller, 1776)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Acanthis
23754,EUR-CON-BER_Annex II,Chloris chloris,"Chloris chloris (Linnaeus, 1758)","Chloris chloris (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Chloris
23758,EUR-CON-BER_Annex II,Chlidonias hybrida,"Chlidonias hybrida (Pallas, 1811)","Chlidonias hybrida (Pallas, 1811)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Chlidonias
23760,EUR-CON-BER_Annex II,Larus michahellis,"Larus michahellis J.F.Naumann, 1840","Larus michahellis J.F.Naumann, 1840",Animalia,Chordata,Charadriiformes,Aves,Laridae,Larus
23766,EUR-CON-BER_Annex II,Chlamydotis macqueenii,"Chlamydotis macqueenii (J.E.Gray, 1832)","Chlamydotis macqueenii (J.E.Gray, 1832)",Animalia,Chordata,Otidiformes,Aves,Otididae,Chlamydotis
23767,EUR-CON-BER_Annex II,Pelecanus rufescens,"Pelecanus rufescens Gmelin, 1789","Pelecanus rufescens Gmelin, 1789",Animalia,Chordata,Pelecaniformes,Aves,Pelecanidae,Pelecanus
23768,EUR-CON-BER_Annex II,Phoenicopterus roseus,"Phoenicopterus roseus Pallas, 1811","Phoenicopterus roseus Pallas, 1811",Animalia,Chordata,Phoenicopteriformes,Aves,Phoenicopteridae,Phoenicopterus
23769,EUR-CON-BER_Annex II,Calonectris borealis,"Calonectris borealis (Cory, 1891)","Calonectris borealis (Cory, 1891)",Animalia,Chordata,Procellariiformes,Aves,Procellariidae,Calonectris
23772,EUR-CON-BER_Annex II,Porphyrio poliocephalus,"Porphyrio poliocephalus (Latham, 1801)","Porphyrio porphyrio poliocephalus (Latham, 1802)",Animalia,Chordata,Gruiformes,Aves,Rallidae,Porphyrio
23773,EUR-CON-BER_Annex II,Regulus ignicapilla,"Regulus ignicapilla (Temminck, 1820)","Regulus ignicapilla (Temminck, 1820)",Animalia,Chordata,Passeriformes,Aves,Regulidae,Regulus
23774,EUR-CON-BER_Annex II,Oenanthe melanoleuca,"Oenanthe melanoleuca (Güldenstädt, 1775)","Oenanthe hispanica melanoleuca (Guldenstadt, 1775)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Oenanthe
23775,EUR-CON-BER_Annex II,Saxicola maurus,"Saxicola maurus (Pallas, 1773)","Saxicola maurus (Pallas, 1773)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Saxicola
23776,EUR-CON-BER_Annex II,Saxicola rubicola,"Saxicola rubicola (Linnaeus, 1766)","Saxicola rubicola (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Saxicola
23778,EUR-CON-BER_Annex II,Actitis macularia,"Actitis macularia Linnaeus, 1758","Actitis macularia Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Actitis
23779,EUR-CON-BER_Annex II,Calidris himantopus,"Calidris himantopus (Bonaparte, 1826)","Calidris himantopus (Bonaparte, 1826)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Calidris
23781,EUR-CON-BER_Annex II,Phalaropus tricolor,"Phalaropus tricolor (Vieillot, 1819)","Phalaropus tricolor (Vieillot, 1819)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Phalaropus
23782,EUR-CON-BER_Annex II,Xenus cinereus,"Xenus cinereus (Guldenstadt, 1775)","Xenus cinereus (Guldenstadt, 1775)",Animalia,Chordata,Charadriiformes,Aves,Scolopacidae,Xenus
23783,EUR-CON-BER_Annex II,Stercorarius skua,"Stercorarius skua (Brunnich, 1764)","Stercorarius skua (Brunnich, 1764)",Animalia,Chordata,Charadriiformes,Aves,Stercorariidae,Stercorarius
23785,EUR-CON-BER_Annex II,Acrocephalus caligatus,"Acrocephalus caligatus (Lichtenstein, 1823)","Iduna caligata (Lichtenstein, 1823)",Animalia,Chordata,Passeriformes,Aves,Acrocephalidae,Iduna
23786,EUR-CON-BER_Annex II,Phylloscopus humei,"Phylloscopus humei (W.E.Brooks, 1878)","Phylloscopus humei (W.E.Brooks, 1878)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
23787,EUR-CON-BER_Annex II,Phylloscopus ibericus,"Phylloscopus ibericus Ticehurst, 1937","Phylloscopus ibericus Ticehurst, 1937",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
23788,EUR-CON-BER_Annex II,Phylloscopus orientalis,"Phylloscopus orientalis (C.L.Brehm, 1855)","Phylloscopus orientalis (C.L.Brehm, 1855)",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
23789,EUR-CON-BER_Annex II,Phylloscopus plumbeitarsus,"Phylloscopus plumbeitarsus Swinhoe, 1861","Phylloscopus plumbeitarsus Swinhoe, 1861",Animalia,Chordata,Passeriformes,Aves,Phylloscopidae,Phylloscopus
23790,EUR-CON-BER_Annex II,Zoothera aurea,"Zoothera aurea (Holandre, 1825)","Zoothera aurea (Holandre, 1825)",Animalia,Chordata,Passeriformes,Aves,Turdidae,Zoothera
25093,EUR-CON-BER_Annex II,Canis lupus,"Canis lupus Linnaeus, 1758","Canis lupus Linnaeus, 1758",Animalia,Chordata,Carnivora,Mammalia,Canidae,Canis
25097,EUR-CON-BER_Annex II,Cricetus cricetus,"Cricetus cricetus (Linnaeus, 1758)","Cricetus cricetus (Linnaeus, 1758)",Animalia,Chordata,Rodentia,Mammalia,Cricetidae,Cricetus
25113,EUR-CON-BER_Annex II,Mesoplodon densirostris,"Mesoplodon densirostris (Blainville, 1817)","Mesoplodon densirostris (Blainville, 1817)",Animalia,Chordata,Cetacea,Mammalia,Hyperoodontidae,Mesoplodon
26507,EUR-CON-BER_Annex II,Lycaena dispar,"Lycaena dispar (Haworth, 1802)","Lycaena dispar (Haworth, 1802)",Animalia,Arthropoda,Lepidoptera,Insecta,Lycaenidae,Lycaena
26531,EUR-CON-BER_Annex II,Coenonympha hero,"Coenonympha hero (Linnaeus, 1761)","Coenonympha hero (Linnaeus, 1761)",Animalia,Arthropoda,Lepidoptera,Insecta,Nymphalidae,Coenonympha
46177,EUR-CON-BER_Annex II,Dama dama,"Dama dama (Linnaeus, 1758)","Dama dama (Linnaeus, 1758)",Animalia,Chordata,Artiodactyla,Mammalia,Cervidae,Dama
46179,EUR-CON-BER_Annex II,Neomys anomalus,"Neomys anomalus Cabrera, 1907","Neomys anomalus Cabrera, 1907",Animalia,Chordata,Soricomorpha,Mammalia,Soricidae,Neomys
46183,EUR-CON-BER_Annex II,Glis glis,"Glis glis (Linnaeus, 1766)","Glis glis (Linnaeus, 1766)",Animalia,Chordata,Rodentia,Mammalia,Gliridae,Glis
46184,EUR-CON-BER_Annex II,Anser cygnoides,"Anser cygnoides (Linnaeus, 1758)","Anser cygnoides (Linnaeus, 1758)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Anser
46187,EUR-CON-BER_Annex II,Chloephaga picta,"Chloephaga picta (Gmelin, 1789)","Chloephaga picta (Gmelin, 1789)",Animalia,Chordata,Anseriformes,Aves,Anatidae,Chloephaga
46189,EUR-CON-BER_Annex II,Saxicola torquatus,"Saxicola torquatus (Linnaeus, 1766)","Saxicola torquatus (Linnaeus, 1766)",Animalia,Chordata,Passeriformes,Aves,Muscicapidae,Saxicola
46190,EUR-CON-BER_Annex II,Carduelis chloris,"Carduelis chloris (Linnaeus, 1758)","Chloris chloris (Linnaeus, 1758)",Animalia,Chordata,Passeriformes,Aves,Fringillidae,Chloris
46215,EUR-CON-BER_Annex II,Rana dalmatina,"Rana dalmatina Fitzinger, 1839","Rana dalmatina Fitzinger, 1839",Animalia,Chordata,Anura,Amphibia,Ranidae,Rana
46218,EUR-CON-BER_Annex II,Pelodytes punctatus,"Pelodytes punctatus (Daudin, 1802)","Pelodytes punctatus (Daudin, 1802)",Animalia,Chordata,Anura,Amphibia,Pelodytidae,Pelodytes
46917,EUR-CON-BER_Annex II,Chlidonias niger,"Chlidonias niger (Linnaeus, 1758)","Chlidonias niger (Linnaeus, 1758)",Animalia,Chordata,Charadriiformes,Aves,Laridae,Chlidonias
46925,EUR-CON-BER_Annex II,Charadrius hiaticula,"Charadrius hiaticula Linnaeus, 1758","Charadrius hiaticula Linnaeus, 1758",Animalia,Chordata,Charadriiformes,Aves,Charadriidae,Charadrius
47685,EUR-CON-BER_Annex II,Hippocampus hippocampus,"Hippocampus hippocampus (Linnaeus, 1758)","Hippocampus hippocampus (Linnaeus, 1758)",Animalia,Chordata,Syngnathiformes,Actinopterygii,Syngnathidae,Hippocampus
